日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,"2,284,810","138,983,815",58.00,62.90,58.00,60.30,+3.10,"1,982"
112/11/02,"1,009,355","60,685,851",60.00,61.10,59.60,60.00,-0.30,"1,192"
112/11/03,"533,708","32,104,375",60.90,61.00,59.60,59.70,-0.30,490
112/11/06,"431,229","26,102,492",60.70,60.90,60.10,60.60,+0.90,375
112/11/07,"350,092","21,248,270",60.60,61.00,60.30,60.90,+0.30,508
112/11/08,"271,790","16,484,707",61.20,61.20,60.30,60.30,-0.60,402
112/11/09,"257,252","15,434,993",60.20,60.50,59.80,59.80,-0.50,236
112/11/10,"191,405","11,443,696",59.60,60.30,59.60,59.70,-0.10,189
112/11/13,"255,533","15,333,567",60.70,60.70,59.60,59.80,+0.10,376
112/11/14,"240,241","14,355,683",60.60,60.60,59.50,59.70,-0.10,254
112/11/15,"572,576","34,731,919",60.00,61.00,60.00,61.00,+1.30,506
112/11/16,"246,777","15,006,147",61.50,61.50,60.40,60.70,-0.30,349
112/11/17,"562,818","34,435,444",61.00,61.70,60.40,61.30,+0.60,562
112/11/20,"511,680","31,685,842",62.00,62.30,61.40,62.20,+0.90,462
112/11/21,"1,027,641","64,779,983",62.80,63.80,62.20,63.10,+0.90,867
112/11/22,"547,749","34,471,690",62.60,63.40,62.40,63.20,+0.10,525
112/11/23,"509,425","32,212,947",62.70,63.70,62.50,63.20, 0.00,739
112/11/24,"324,091","20,570,462",63.40,63.80,63.10,63.50,+0.30,420
112/11/27,"519,729","32,557,917",63.60,63.90,61.80,61.90,-1.60,557
112/11/28,"509,810","32,114,619",61.90,63.40,61.90,63.30,+1.40,462
112/11/29,"760,785","48,810,401",63.80,64.80,63.60,64.20,+0.90,863
112/11/30,"1,261,484","81,898,959",64.00,65.60,64.00,65.30,+1.10,"1,127"
