日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,"6,580,736","170,125,433",25.70,25.95,25.50,25.95,+0.30,"2,474"
111/03/02,"5,100,070","131,812,831",25.90,26.00,25.65,25.85,-0.10,"1,933"
111/03/03,"3,951,606","102,131,752",25.95,26.00,25.75,25.85, 0.00,"3,004"
111/03/04,"7,708,372","195,780,709",25.55,25.60,25.25,25.30,-0.55,"4,952"
111/03/07,"15,288,896","378,679,100",25.05,25.25,24.55,24.80,-0.50,"7,651"
111/03/08,"10,514,940","259,946,143",24.80,24.90,24.60,24.65,-0.15,"4,134"
111/03/09,"4,302,800","106,815,023",24.80,24.95,24.70,24.75,+0.10,"2,182"
111/03/10,"4,396,131","110,135,004",24.85,25.15,24.85,25.05,+0.30,"2,113"
111/03/11,"2,173,540","54,529,580",25.05,25.15,24.95,25.15,+0.10,"1,151"
111/03/14,"3,557,772","89,376,040",25.15,25.30,24.95,25.10,-0.05,"1,293"
111/03/15,"4,476,228","112,005,860",25.10,25.10,24.90,25.05,-0.05,"1,764"
111/03/16,"9,955,635","247,108,104",24.90,25.10,24.60,25.05, 0.00,"4,942"
111/03/17,"9,346,748","234,986,818",25.45,25.45,24.90,25.05, 0.00,"4,249"
111/03/18,"14,631,063","365,922,034",25.10,25.20,24.95,25.00,-0.05,"3,229"
111/03/21,"4,715,206","118,624,915",24.95,25.30,24.95,25.20,+0.20,"2,882"
111/03/22,"6,826,182","170,710,256",25.10,25.15,24.85,25.00,-0.20,"2,899"
111/03/23,"4,988,968","124,865,562",25.15,25.15,24.95,25.05,+0.05,"2,625"
111/03/24,"3,615,512","90,374,420",25.00,25.05,24.90,25.00,-0.05,"2,032"
111/03/25,"5,397,940","135,198,265",24.90,25.30,24.90,25.30,+0.30,"2,504"
111/03/28,"5,677,431","141,939,863",25.00,25.15,24.85,25.10,-0.20,"2,497"
111/03/29,"6,926,590","172,610,338",25.10,25.15,24.85,24.85,-0.25,"3,164"
111/03/30,"8,510,993","211,227,017",24.85,24.95,24.75,24.80,-0.05,"4,258"
111/03/31,"6,742,410","166,968,593",24.95,24.95,24.70,24.70,-0.10,"3,073"
