日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,"20,866,415","846,487,906",40.50,40.85,40.20,40.70,+0.50,"11,374"
112/11/02,"30,923,236","1,297,461,648",41.95,42.90,41.35,41.75,+1.05,"16,557"
112/11/03,"16,305,560","678,094,199",42.05,42.15,41.15,41.50,-0.25,"9,375"
112/11/06,"18,204,791","770,910,779",42.10,42.90,42.05,42.20,+0.70,"10,287"
112/11/07,"20,927,024","875,783,046",41.50,42.60,41.05,42.00,-0.20,"11,139"
112/11/08,"40,368,574","1,752,450,490",42.35,44.30,42.30,43.20,+1.20,"22,670"
112/11/09,"15,966,666","682,455,626",43.10,43.10,42.45,42.65,-0.55,"9,347"
112/11/10,"11,476,963","487,137,855",42.50,42.90,42.15,42.50,-0.15,"6,165"
112/11/13,"31,807,518","1,383,627,785",42.80,44.15,42.40,43.55,+1.05,"15,736"
112/11/14,"17,074,236","739,262,419",43.90,44.05,42.90,43.40,-0.15,"9,449"
112/11/15,"34,033,504","1,479,544,938",44.25,44.65,42.70,42.70,-0.70,"17,051"
112/11/16,"32,719,886","1,416,206,874",43.20,44.20,42.60,43.05,+0.35,"16,221"
112/11/17,"22,562,615","964,838,394",43.30,43.50,42.35,42.65,-0.40,"11,843"
112/11/20,"41,005,789","1,716,525,463",42.30,42.45,41.30,42.15,-0.50,"18,110"
112/11/21,"77,725,829","3,424,393,244",43.10,45.15,43.00,44.00,+1.85,"39,205"
112/11/22,"48,631,945","2,073,425,655",43.20,43.40,42.25,42.35,-1.65,"26,539"
112/11/23,"18,967,355","803,899,140",42.45,42.95,42.10,42.10,-0.25,"11,146"
112/11/24,"18,702,794","781,209,653",42.20,42.35,41.60,41.80,-0.30,"10,738"
112/11/27,"26,887,298","1,101,687,935",41.90,41.90,40.50,40.85,-0.95,"15,435"
112/11/28,"21,301,779","881,871,063",41.10,41.75,40.90,41.65,+0.80,"11,436"
112/11/29,"22,197,222","926,898,245",41.50,42.25,41.30,41.60,-0.05,"12,003"
112/11/30,"73,000,308","3,080,411,146",41.60,42.40,41.05,42.40,+0.80,"12,897"
