日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"56,906,111","3,146,751,737",54.60,56.20,54.60,54.70,+1.20,"30,965"
113/06/04,"26,906,856","1,469,533,799",54.90,55.50,54.20,54.40,-0.30,"14,863"
113/06/05,"23,529,959","1,277,896,024",54.60,55.20,53.70,53.90,-0.50,"12,987"
113/06/06,"19,086,110","1,030,422,120",54.50,54.70,53.70,53.70,-0.20,"10,949"
113/06/07,"28,703,710","1,524,265,347",53.80,53.80,52.70,53.00,-0.70,"18,101"
113/06/11,"49,135,137","2,629,915,199",53.50,54.80,52.90,52.90,-0.10,"24,751"
113/06/12,"41,492,385","2,227,876,655",53.80,54.50,53.00,53.70,+0.80,"20,501"
113/06/13,"75,363,429","4,197,129,848",54.40,56.40,54.10,55.70,+2.00,"38,756"
113/06/14,"24,549,161","1,357,583,134",56.00,56.10,55.00,55.40,-0.30,"18,270"
113/06/17,"22,940,220","1,253,030,326",55.40,55.40,54.30,54.50,-0.90,"11,744"
113/06/18,"12,632,319","692,451,611",54.90,55.30,54.40,54.80,+0.30,"7,352"
113/06/19,"53,558,690","2,997,186,208",55.20,56.60,54.70,56.20,+1.40,"28,669"
113/06/20,"62,600,711","3,564,439,703",56.90,57.70,56.10,57.20,+1.00,"34,695"
113/06/21,"30,456,944","1,720,313,084",57.00,57.00,55.80,56.60,-0.60,"19,627"
113/06/24,"34,171,517","1,941,968,632",57.10,57.20,56.40,57.00,+0.40,"16,490"
113/06/25,"29,069,261","1,628,425,061",57.00,57.00,55.00,56.70,-0.30,"17,840"
113/06/26,"20,726,710","1,169,894,052",56.70,57.20,55.80,56.30,-0.40,"10,722"
113/06/27,"16,961,166","941,246,911",55.70,56.00,55.00,55.60,-0.70,"9,525"
113/06/28,"12,654,269","707,984,083",55.80,56.20,55.60,55.80,+0.20,"6,625"
