日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/01/02,"958,472","58,814,382",61.70,61.90,61.10,61.10,-0.90,865
114/01/03,"1,108,204","68,011,398",61.80,62.60,60.80,61.00,-0.10,963
114/01/06,"961,415","59,455,057",61.30,62.50,60.80,62.20,+1.20,996
114/01/07,"2,126,746","134,765,386",62.60,64.30,62.60,63.70,+1.50,"2,201"
114/01/08,"1,015,966","64,123,777",63.70,63.70,62.60,63.10,-0.60,"1,045"
114/01/09,"1,366,678","85,722,580",63.10,64.10,61.50,61.50,-1.60,"2,568"
114/01/10,"1,196,137","72,942,360",61.50,61.90,60.20,60.80,-0.70,"1,469"
114/01/13,"4,052,243","232,172,631",60.80,60.80,56.00,56.60,-4.20,"3,128"
114/01/14,"1,138,092","64,914,253",56.60,57.70,56.40,57.60,+1.00,"1,086"
114/01/15,"1,162,568","67,094,680",57.00,58.30,57.00,57.60, 0.00,"1,175"
114/01/16,"1,455,780","87,005,838",58.90,60.50,58.90,59.80,+2.20,"1,502"
114/01/17,"504,583","29,924,476",59.80,59.90,59.00,59.20,-0.60,970
114/01/20,"583,622","34,775,103",59.30,60.20,58.70,60.10,+0.90,780
114/01/21,"564,878","33,934,064",60.10,60.70,59.80,60.20,+0.10,636
114/01/22,"721,221","43,476,611",60.50,60.70,59.80,60.60,+0.40,633
