日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/10/01,"1,344,076","97,120,971",73.40,73.60,71.60,72.20,-0.50,"1,929"
113/10/04,"1,167,916","83,622,560",71.90,72.40,71.10,71.40,-0.80,914
113/10/07,"1,757,453","125,653,166",72.50,72.50,71.00,71.40, 0.00,"1,547"
113/10/08,"1,746,283","122,680,553",71.20,71.20,69.60,70.70,-0.70,"1,759"
113/10/09,"1,603,800","112,471,556",71.20,71.60,69.50,69.50,-1.20,"1,480"
113/10/11,"1,384,918","96,025,632",69.70,70.00,69.00,69.20,-0.30,"1,336"
113/10/14,"967,889","67,754,311",69.00,70.50,69.00,70.20,+1.00,"1,015"
113/10/15,"1,141,806","80,116,138",70.70,71.10,69.60,69.70,-0.50,"1,128"
113/10/16,"2,018,720","139,198,404",68.80,69.90,68.50,69.00,-0.70,"1,875"
113/10/17,"1,707,126","121,094,187",69.60,71.70,69.60,70.90,+1.90,"1,444"
113/10/18,"1,974,908","137,941,088",71.50,71.50,69.10,69.40,-1.50,"2,248"
113/10/21,"1,079,426","76,068,407",69.90,70.80,69.90,70.70,+1.30,870
113/10/22,"712,123","50,025,739",70.70,70.70,69.90,70.40,-0.30,"1,015"
113/10/23,"991,510","70,104,568",70.00,71.20,70.00,70.60,+0.20,792
113/10/24,"1,194,816","83,303,343",70.60,70.70,69.20,69.50,-1.10,"1,319"
113/10/25,"1,249,361","86,657,900",70.40,70.60,68.90,69.70,+0.20,"1,201"
113/10/28,"1,175,853","81,127,664",70.00,70.00,68.10,69.50,-0.20,"1,203"
113/10/29,"2,420,258","163,951,405",69.50,69.50,67.20,67.80,-1.70,"2,140"
113/10/30,"1,733,363","119,436,275",68.60,70.50,67.80,68.10,+0.30,"1,698"
