日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/02/03,"1,234,874","71,901,139",58.50,59.20,57.20,58.90,-1.70,"2,365"
114/02/04,"602,881","35,648,622",58.90,59.60,58.60,59.20,+0.30,710
114/02/05,"716,727","43,098,506",59.20,60.70,59.20,60.00,+0.80,786
114/02/06,"927,186","56,612,293",60.40,61.50,60.40,61.50,+1.50,"1,011"
114/02/07,"540,543","33,278,726",61.80,61.90,61.10,61.80,+0.30,831
114/02/10,"526,513","32,316,969",61.90,62.00,60.80,61.70,-0.10,509
114/02/11,"465,580","28,800,063",61.80,62.40,61.60,61.90,+0.20,430
114/02/12,"811,033","50,442,245",62.00,63.10,61.30,61.30,-0.60,800
114/02/13,"8,343,948","545,789,653",62.40,67.00,62.20,65.10,+3.80,"6,936"
114/02/14,"8,121,202","544,348,915",65.50,68.50,64.60,67.80,+2.70,"8,249"
114/02/17,"6,234,427","426,937,588",69.70,69.70,67.40,68.10,+0.30,"6,868"
114/02/18,"3,049,882","207,255,478",67.90,68.70,67.40,68.10, 0.00,"3,069"
114/02/19,"4,708,764","323,969,536",68.50,69.70,67.80,68.80,+0.70,"3,976"
114/02/20,"6,724,389","466,392,607",71.10,72.00,67.70,68.10,-0.70,"5,521"
114/02/21,"2,672,332","181,428,555",68.10,69.10,66.90,67.50,-0.60,"2,556"
114/02/24,"1,094,178","74,155,359",66.80,68.40,66.70,68.10,+0.60,"1,206"
114/02/25,"1,936,404","132,115,165",67.50,69.10,67.00,68.40,+0.30,"1,971"
114/02/26,"1,370,479","92,822,927",67.80,68.70,67.40,67.40,-1.00,"1,373"
114/02/27,"1,643,321","109,520,379",67.80,68.30,65.80,66.30,-1.10,"1,673"
