日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/05/02,"3,911,590","314,799,642",81.50,81.50,79.50,80.30,-0.70,"3,226"
112/05/03,"8,299,993","647,017,466",79.80,79.80,77.10,77.30,-3.00,"6,521"
112/05/04,"8,954,141","680,280,411",77.00,77.30,75.40,75.50,-1.80,"6,899"
112/05/05,"6,198,151","466,262,309",75.20,76.20,74.80,75.00,-0.50,"4,571"
112/05/08,"8,659,996","666,846,539",75.80,78.00,75.30,77.10,+2.10,"6,198"
112/05/09,"8,659,674","658,878,227",77.40,77.90,74.60,76.50,-0.60,"5,546"
112/05/10,"3,721,774","284,442,861",76.40,77.10,75.50,76.40,-0.10,"2,478"
112/05/11,"24,670,906","1,948,932,955",78.70,80.40,77.60,78.50,+2.10,"14,349"
112/05/12,"8,944,864","696,853,794",77.30,78.90,76.70,78.90,+0.40,"5,632"
112/05/15,"4,123,188","320,718,580",78.10,79.00,76.90,77.20,-1.70,"2,775"
112/05/16,"12,680,072","1,013,656,086",78.70,80.90,78.50,79.50,+2.30,"8,299"
112/05/17,"18,871,315","1,563,660,397",80.30,83.80,80.30,82.80,+3.30,"13,005"
112/05/18,"11,491,043","952,437,538",84.00,84.50,81.90,82.10,-0.70,"11,168"
112/05/19,"8,009,143","650,062,331",83.10,83.20,80.00,80.30,-1.80,"5,283"
112/05/22,"7,427,937","607,943,942",82.00,83.20,80.80,81.00,+0.70,"5,131"
112/05/23,"4,839,658","396,732,350",81.30,82.80,80.10,82.80,+1.80,"3,362"
112/05/24,"4,108,542","339,450,973",82.60,83.50,81.80,82.60,-0.20,"2,852"
112/05/25,"3,428,519","283,754,985",83.10,83.30,82.00,82.60, 0.00,"2,541"
112/05/26,"8,123,603","675,654,319",83.80,84.90,81.60,82.90,+0.30,"6,054"
112/05/29,"23,516,346","2,047,845,398",85.80,89.60,84.60,88.20,+5.30,"15,511"
112/05/30,"8,100,827","712,297,843",88.00,88.70,87.00,88.40,+0.20,"8,008"
112/05/31,"28,975,546","2,619,802,956",88.00,92.90,87.70,88.40, 0.00,"18,279"
