日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/09/02,"18,676,875","1,900,105,806",102.50,103.50,100.00,100.00,-1.50,"9,187"
113/09/03,"29,420,179","2,928,230,445",100.00,101.00,98.50,99.10,-0.90,"17,222"
113/09/04,"36,590,388","3,467,039,010",94.50,96.60,92.60,94.00,-5.10,"28,949"
113/09/05,"15,039,239","1,428,090,641",95.00,95.90,93.70,94.00, 0.00,"11,493"
113/09/06,"20,965,949","2,036,303,085",94.40,98.50,94.00,98.00,+4.00,"14,948"
113/09/09,"21,633,888","2,073,179,082",95.90,96.80,94.70,96.80,-1.20,"16,354"
113/09/10,"14,654,068","1,399,812,178",97.40,97.80,94.00,94.30,-2.50,"11,248"
113/09/11,"8,277,213","786,899,921",95.00,95.70,94.50,94.50,+0.20,"5,549"
113/09/12,"27,864,574","2,755,618,199",96.80,99.90,96.80,99.30,+4.80,"18,602"
113/09/13,"20,438,830","2,050,752,118",100.00,101.50,99.10,101.00,+1.70,"15,724"
113/09/16,"19,126,087","1,955,359,352",102.00,103.00,101.00,103.00,+2.00,"11,387"
113/09/18,"18,508,719","1,897,496,111",102.50,103.50,101.00,101.50,-1.50,"11,806"
113/09/19,"10,461,459","1,069,706,217",102.50,103.00,101.50,102.50,+1.00,"6,452"
113/09/20,"30,215,927","3,072,490,317",103.50,104.00,101.00,101.00,-1.50,"9,039"
113/09/23,"8,921,369","904,206,240",101.50,102.00,101.00,101.50,+0.50,"4,837"
113/09/24,"13,348,910","1,359,886,246",101.50,102.50,100.50,102.50,+1.00,"7,143"
113/09/25,"31,751,525","3,315,935,954",103.50,105.00,103.00,104.50,+2.00,"18,877"
113/09/26,"19,671,428","2,042,935,128",105.50,106.00,103.00,103.50,-1.00,"15,699"
113/09/27,"16,785,325","1,753,461,143",104.50,105.50,103.50,104.00,+0.50,"8,592"
113/09/30,"11,898,003","1,215,345,129",103.50,103.50,101.00,101.00,-3.00,"12,198"
