日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,"12,627,040","367,932,052",28.95,29.35,28.85,29.30,+0.70,"5,227"
110/12/02,"5,249,540","153,156,646",29.10,29.35,29.05,29.15,-0.15,"3,003"
110/12/03,"7,009,529","204,772,588",29.10,29.35,28.90,29.15, 0.00,"3,295"
110/12/06,"6,790,743","197,972,105",29.05,29.35,28.80,29.30,+0.15,"3,436"
110/12/07,"8,118,481","237,266,194",29.30,29.35,29.10,29.35,+0.05,"3,364"
110/12/08,"6,112,428","178,614,892",29.40,29.40,29.05,29.20,-0.15,"3,024"
110/12/09,"8,833,158","257,250,251",29.25,29.40,28.95,29.15,-0.05,"4,775"
110/12/10,"6,129,810","179,072,278",29.15,29.35,29.05,29.25,+0.10,"3,043"
110/12/13,"11,067,724","322,780,949",29.30,29.55,28.95,29.00,-0.25,"4,632"
110/12/14,"5,256,550","152,228,799",29.00,29.10,28.90,29.00, 0.00,"2,940"
110/12/15,"5,245,891","151,662,200",29.00,29.00,28.85,29.00, 0.00,"2,740"
110/12/16,"6,965,312","201,593,337",29.00,29.10,28.80,29.05,+0.05,"3,107"
110/12/17,"10,544,075","304,550,749",29.05,29.15,28.80,28.85,-0.20,"3,541"
110/12/20,"10,485,140","302,425,485",28.85,29.00,28.70,28.90,+0.05,"4,014"
110/12/21,"11,126,772","322,955,627",28.90,29.20,28.90,28.95,+0.05,"4,268"
110/12/22,"7,436,534","215,496,657",29.10,29.20,28.90,28.95, 0.00,"3,217"
110/12/23,"7,932,640","230,019,171",29.10,29.15,28.95,28.95, 0.00,"2,151"
110/12/24,"6,087,660","177,309,396",29.15,29.20,29.00,29.10,+0.15,"2,566"
110/12/27,"3,871,244","112,744,019",29.15,29.20,29.05,29.20,+0.10,"1,812"
110/12/28,"7,279,508","212,180,568",29.20,29.20,29.05,29.20, 0.00,"2,666"
110/12/29,"4,276,834","125,018,878",29.25,29.30,29.15,29.25,+0.05,"1,945"
110/12/30,"5,847,249","170,660,184",29.25,29.25,29.15,29.15,-0.10,"1,971"
