日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/02/01,"9,314,489","292,186,621",31.50,31.55,31.25,31.40,-0.10,"5,587"
112/02/02,"16,393,692","519,597,229",31.50,31.80,31.40,31.80,+0.40,"6,837"
112/02/03,"10,616,710","338,159,946",31.90,31.95,31.65,31.95,+0.15,"4,751"
112/02/06,"8,117,982","258,641,676",31.75,31.95,31.65,31.95, 0.00,"3,778"
112/02/07,"6,611,670","210,945,582",31.95,31.95,31.80,31.95, 0.00,"3,652"
112/02/08,"6,648,270","212,155,683",31.95,31.95,31.85,31.90,-0.05,"3,927"
112/02/09,"11,778,733","372,239,256",31.50,31.80,31.30,31.80,-0.10,"4,911"
112/02/10,"9,130,688","286,098,245",31.75,31.75,31.15,31.20,-0.60,"4,466"
112/02/13,"12,692,501","401,128,493",31.20,31.80,31.20,31.70,+0.50,"4,945"
112/02/14,"9,832,664","312,563,977",31.85,31.90,31.70,31.75,+0.05,"4,353"
112/02/15,"7,977,005","252,685,887",31.80,31.80,31.50,31.80,+0.05,"4,011"
112/02/16,"7,687,042","242,845,936",31.80,31.85,31.50,31.50,-0.30,"3,723"
112/02/17,"8,970,119","283,227,604",31.50,31.65,31.50,31.65,+0.15,"2,877"
112/02/20,"3,946,941","125,095,489",31.70,31.80,31.60,31.70,+0.05,"2,158"
112/02/21,"4,548,280","144,098,859",31.70,31.80,31.55,31.75,+0.05,"2,101"
112/02/22,"6,517,437","206,496,648",31.55,31.80,31.50,31.75, 0.00,"2,918"
112/02/23,"18,860,700","605,949,743",31.75,32.30,31.75,32.20,+0.45,"8,169"
112/02/24,"35,587,557","1,172,107,128",32.30,33.25,32.30,33.15,+0.95,"16,175"
