日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/08/02,"15,642,904","431,018,572",27.75,27.85,27.40,27.60,-0.15,"8,870"
110/08/03,"17,891,381","487,573,110",27.60,27.65,27.10,27.40,-0.20,"10,020"
110/08/04,"11,486,454","312,689,262",27.45,27.50,27.15,27.30,-0.10,"6,207"
110/08/05,"14,864,030","403,440,135",27.30,27.30,27.05,27.10,-0.20,"7,583"
110/08/06,"27,880,203","766,036,279",27.70,27.70,27.20,27.70,+0.60,"10,812"
110/08/09,"10,688,236","292,047,724",27.65,27.65,27.15,27.30,-0.40,"5,452"
110/08/10,"13,538,485","367,550,611",27.30,27.35,27.05,27.20,-0.10,"5,581"
110/08/11,"14,558,744","396,717,395",27.20,27.40,27.15,27.20, 0.00,"6,007"
110/08/12,"9,235,560","251,882,802",27.30,27.40,27.20,27.35,+0.15,"4,466"
110/08/13,"14,364,634","389,575,626",27.30,27.30,27.00,27.15,-0.20,"5,445"
110/08/16,"19,181,127","514,693,689",27.15,27.15,26.70,26.70,-0.45,"9,644"
110/08/17,"8,640,602","231,610,287",26.70,27.00,26.70,26.75,+0.05,"3,849"
110/08/18,"8,198,896","219,877,248",26.75,27.00,26.55,27.00,+0.25,"3,994"
110/08/19,"12,407,542","331,134,505",27.00,27.00,26.60,26.70,-0.30,"6,210"
110/08/20,"8,016,067","215,363,945",26.95,26.95,26.70,26.90,+0.20,"3,810"
110/08/23,"9,738,697","262,833,971",27.05,27.10,26.80,26.95,+0.05,"4,178"
110/08/24,"10,511,745","288,797,253",27.10,27.60,27.10,27.60,+0.65,"4,532"
110/08/25,"9,755,792","270,449,411",27.75,27.90,27.50,27.75,+0.15,"5,169"
110/08/26,"8,211,582","224,868,131",27.80,27.85,27.25,27.35,-0.40,"4,132"
110/08/27,"5,136,849","141,027,900",27.35,27.50,27.35,27.50,+0.15,"2,859"
110/08/30,"6,462,125","177,752,898",27.60,27.65,27.45,27.65,+0.15,"3,077"
110/08/31,"11,236,215","308,263,629",27.60,27.60,27.40,27.40,-0.25,"3,421"
