日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,"39,031,861","1,149,099,069",29.00,29.80,29.00,29.35,-0.05,"12,951"
111/03/02,"24,466,371","717,240,689",29.20,29.50,29.20,29.35, 0.00,"8,648"
111/03/03,"18,961,805","558,399,533",29.45,29.60,29.35,29.50,+0.15,"7,071"
111/03/04,"14,286,697","420,783,684",29.40,29.60,29.20,29.50, 0.00,"6,649"
111/03/07,"24,413,916","707,648,586",29.30,29.35,28.90,28.90,-0.60,"13,346"
111/03/08,"13,623,999","394,795,794",28.90,29.25,28.75,28.95,+0.05,"8,257"
111/03/09,"18,805,649","542,879,416",29.00,29.10,28.80,28.80,-0.15,"12,118"
111/03/10,"9,260,984","271,647,787",29.00,29.45,29.00,29.45,+0.65,"5,039"
111/03/11,"6,040,398","178,101,250",29.45,29.55,29.25,29.50,+0.05,"3,126"
111/03/14,"7,260,745","215,409,557",29.50,29.80,29.35,29.65,+0.15,"3,841"
111/03/15,"8,264,481","243,628,771",29.65,29.80,29.30,29.35,-0.30,"5,096"
111/03/16,"10,173,612","298,374,691",29.35,29.50,29.15,29.50,+0.15,"6,122"
111/03/17,"15,854,002","469,391,050",29.75,29.85,29.50,29.60,+0.10,"6,755"
111/03/18,"12,379,478","367,843,344",29.60,29.80,29.40,29.75,+0.15,"4,655"
111/03/21,"15,313,772","459,769,266",29.90,30.15,29.85,30.05,+0.30,"5,362"
111/03/22,"11,988,777","360,762,383",30.05,30.20,29.95,30.00,-0.05,"4,437"
111/03/23,"13,641,105","408,325,563",30.10,30.20,29.70,29.80,-0.20,"7,142"
111/03/24,"10,901,344","323,340,183",29.75,29.80,29.50,29.70,-0.10,"5,592"
111/03/25,"7,990,345","238,808,394",29.70,30.00,29.70,29.85,+0.15,"3,514"
111/03/28,"6,461,831","192,799,740",29.80,30.00,29.60,29.95,+0.10,"4,489"
111/03/29,"5,354,334","159,772,693",29.95,29.95,29.75,29.80,-0.15,"3,987"
111/03/30,"9,200,671","275,035,300",29.95,30.00,29.80,29.85,+0.05,"5,159"
111/03/31,"12,211,201","365,077,253",29.95,30.10,29.75,29.75,-0.10,"4,118"
