日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"57,769,007","6,630,891,382",114.50,116.50,113.50,114.00,+2.00,"31,376"
113/06/04,"32,300,746","3,645,463,185",114.00,114.50,112.00,112.50,-1.50,"20,604"
113/06/05,"32,182,825","3,615,745,497",113.00,113.50,111.50,112.00,-0.50,"18,804"
113/06/06,"35,649,823","3,996,450,614",113.50,114.00,111.50,112.00, 0.00,"21,091"
113/06/07,"68,238,896","7,507,111,275",112.00,112.50,109.00,109.50,-2.50,"45,832"
113/06/11,"55,583,288","6,016,813,294",109.50,110.00,107.00,107.50,-2.00,"36,027"
113/06/12,"79,596,192","8,412,479,885",107.50,107.50,104.50,106.50,-1.00,"45,666"
113/06/13,"37,970,624","4,111,945,660",107.00,109.00,107.00,108.50,+2.00,"21,375"
113/06/14,"35,499,291","3,827,713,624",109.00,109.50,107.00,108.50, 0.00,"17,360"
113/06/17,"26,789,910","2,861,312,720",108.50,108.50,106.00,106.50,-2.00,"16,557"
113/06/18,"25,923,356","2,774,310,586",107.50,108.00,106.50,107.00,+0.50,"14,275"
113/06/19,"96,592,639","10,650,272,165",107.50,112.00,107.50,111.00,+4.00,"46,099"
113/06/20,"39,552,371","4,419,531,643",112.00,112.50,111.00,111.50,+0.50,"24,457"
113/06/21,"60,232,343","6,788,505,189",111.50,114.00,110.00,113.00,+1.50,"28,988"
113/06/24,"57,098,268","6,369,253,628",113.50,114.50,110.00,110.00,-3.00,"29,283"
113/06/25,"43,009,724","4,568,787,414",107.00,108.00,104.50,108.00,X0.00,"23,962"
113/06/26,"33,078,957","3,539,421,285",108.00,109.00,105.50,107.00,-1.00,"20,101"
113/06/27,"25,366,498","2,698,471,871",105.50,107.50,105.50,106.50,-0.50,"13,478"
113/06/28,"18,999,368","2,024,590,496",107.00,107.50,106.00,106.00,-0.50,"11,468"
