日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/03/01,"82,985,881","9,825,350,630",118.00,119.50,117.00,118.00,+2.50,"40,592"
113/03/04,"81,525,712","9,687,061,591",121.50,122.50,116.00,116.50,-1.50,"43,063"
113/03/05,"127,769,962","15,456,096,294",118.50,123.00,117.00,121.50,+5.00,"59,801"
113/03/06,"62,338,310","7,474,299,408",120.00,121.00,118.50,119.50,-2.00,"34,835"
113/03/07,"69,684,083","8,177,781,559",120.50,121.00,116.00,116.00,-3.50,"44,361"
113/03/08,"69,981,084","8,191,575,532",117.00,120.00,114.50,116.00, 0.00,"38,849"
113/03/11,"197,975,785","24,218,277,711",120.50,126.00,119.00,121.00,+5.00,"95,396"
113/03/12,"79,010,162","9,621,657,078",122.00,123.00,119.50,122.50,+1.50,"46,977"
113/03/13,"133,929,550","15,815,526,168",123.00,123.00,115.00,116.50,-6.00,"86,901"
113/03/14,"66,482,969","7,673,818,490",116.00,118.00,113.00,115.50,-1.00,"38,018"
113/03/15,"87,072,867","10,276,385,620",114.00,120.00,113.50,119.50,+4.00,"39,794"
113/03/18,"55,848,385","6,693,146,371",120.00,121.50,118.50,120.00,+0.50,"27,939"
113/03/19,"109,329,280","13,312,829,863",121.00,124.00,119.50,122.50,+2.50,"52,645"
113/03/20,"107,418,909","13,143,342,823",124.00,125.50,119.00,120.00,-2.50,"59,869"
113/03/21,"42,288,976","5,115,668,375",122.00,122.50,120.00,120.50,+0.50,"22,683"
113/03/22,"85,129,355","10,470,521,127",121.00,124.50,120.50,123.00,+2.50,"40,745"
113/03/25,"48,777,811","6,016,470,726",125.00,125.00,122.00,122.00,-1.00,"27,338"
113/03/26,"101,897,280","12,030,377,097",120.00,121.50,115.00,117.00,-5.00,"64,103"
113/03/27,"42,999,900","5,021,213,940",117.00,118.50,116.00,117.00, 0.00,"27,460"
113/03/28,"49,063,872","5,828,714,700",117.50,120.50,117.00,120.50,+3.50,"28,608"
113/03/29,"241,803,262","30,358,024,786",121.00,130.00,121.00,125.00,+4.50,"124,585"
