日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"12,921,641","399,637,586",31.20,31.35,30.65,31.10,-0.15,"5,954"
110/02/02,"13,647,345","426,242,862",31.05,31.50,30.95,31.15,+0.05,"5,835"
110/02/03,"11,012,538","342,490,572",31.30,31.30,30.90,31.10,-0.05,"3,267"
110/02/04,"11,389,933","350,962,288",30.80,31.00,30.70,30.75,-0.35,"5,061"
110/02/05,"9,431,936","290,651,545",30.80,31.00,30.75,30.80,+0.05,"4,393"
110/02/17,"17,569,635","544,986,897",31.00,31.30,30.80,31.00,+0.20,"7,352"
110/02/18,"16,756,252","517,619,847",31.00,31.10,30.80,30.80,-0.20,"5,904"
110/02/19,"14,362,963","443,823,340",30.80,31.30,30.70,31.15,+0.35,"5,069"
110/02/22,"11,813,018","369,700,688",31.15,31.50,31.00,31.30,+0.15,"4,584"
110/02/23,"13,719,491","435,364,817",31.60,31.90,31.50,31.80,+0.50,"6,464"
110/02/24,"15,600,309","499,233,080",32.10,32.30,31.80,31.90,+0.10,"6,734"
110/02/25,"15,902,426","505,288,655",32.00,32.20,31.50,31.70,-0.20,"6,176"
110/02/26,"31,712,575","1,004,427,103",31.65,32.00,31.30,32.00,+0.30,"7,954"
