日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/03/03,"13,162,488","283,916,918",21.80,21.90,21.35,21.50,-0.50,"4,584"
114/03/04,"11,962,916","250,641,697",21.05,21.15,20.75,21.10,-0.40,"4,881"
114/03/05,"9,523,450","200,474,610",20.90,21.40,20.75,21.00,-0.10,"3,585"
114/03/06,"6,378,188","133,865,700",21.30,21.30,20.80,20.85,-0.15,"2,866"
114/03/07,"14,541,407","311,837,770",20.65,21.80,20.65,21.50,+0.65,"6,451"
114/03/10,"15,772,955","343,668,744",21.75,22.05,21.55,21.65,+0.15,"7,589"
114/03/11,"8,350,173","176,970,798",21.10,21.65,20.80,21.50,-0.15,"4,229"
114/03/12,"24,607,737","542,868,077",21.25,22.50,21.15,21.95,+0.45,"11,267"
114/03/13,"23,120,173","502,489,930",22.00,22.30,21.05,21.10,-0.85,"9,492"
114/03/14,"11,318,468","243,111,154",21.15,21.95,20.95,21.80,+0.70,"4,495"
114/03/17,"19,234,558","425,628,350",22.45,22.45,21.85,22.10,+0.30,"6,982"
114/03/18,"57,543,408","1,315,810,135",22.80,23.60,22.15,22.35,+0.25,"21,880"
114/03/19,"19,190,317","422,238,829",22.35,22.50,21.60,21.70,-0.65,"8,635"
114/03/20,"12,847,312","284,255,311",21.95,22.30,21.90,22.05,+0.35,"5,101"
114/03/21,"13,490,473","292,610,257",22.10,22.15,21.50,21.65,-0.40,"6,090"
114/03/24,"15,303,332","321,742,705",21.65,21.65,20.80,20.80,-0.85,"7,684"
114/03/25,"7,612,564","158,335,011",21.05,21.10,20.65,20.65,-0.15,"3,627"
114/03/26,"15,473,323","326,841,160",20.75,21.45,20.70,21.30,+0.65,"5,117"
114/03/27,"108,213,406","2,445,421,570",21.80,23.30,21.10,23.25,+1.95,"37,928"
114/03/28,"103,558,789","2,382,389,781",23.30,23.50,22.55,22.85,-0.40,"34,286"
114/03/31,"52,023,944","1,110,909,620",22.20,22.50,20.65,20.70,-2.15,"17,986"
