日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"7,430,783","1,358,147,832",182.00,186.00,180.50,181.00,+1.00,"6,190"
114/05/05,"10,889,149","1,889,531,599",182.50,182.50,167.00,173.50,-7.50,"10,333"
114/05/06,"6,480,440","1,136,551,981",172.00,178.00,171.50,178.00,+4.50,"5,394"
114/05/07,"5,513,135","970,230,614",179.50,179.50,173.00,175.50,-2.50,"4,768"
114/05/08,"6,305,846","1,132,859,939",177.50,182.00,177.00,181.50,+6.00,"5,292"
114/05/09,"5,589,962","1,014,709,049",183.50,184.00,178.50,182.00,+0.50,"4,944"
114/05/12,"6,920,055","1,276,449,385",183.50,186.00,182.00,185.00,+3.00,"5,700"
114/05/13,"6,994,569","1,316,634,259",190.50,191.00,185.50,186.00,+1.00,"7,127"
114/05/14,"4,949,438","937,870,753",189.00,191.00,188.00,189.50,+3.50,"4,704"
114/05/15,"3,569,394","672,909,351",191.50,191.50,187.00,187.50,-2.00,"5,325"
114/05/16,"2,931,135","546,516,354",188.50,188.50,185.50,186.00,-1.50,"3,243"
114/05/19,"3,522,368","646,128,214",186.50,187.50,180.50,180.50,-5.50,"4,494"
114/05/20,"4,502,005","829,266,709",183.00,187.00,182.00,182.00,+1.50,"4,122"
114/05/21,"4,161,374","770,954,919",184.00,187.00,183.00,186.50,+4.50,"4,840"
114/05/22,"2,817,905","514,842,331",184.50,185.00,181.50,183.00,-3.50,"2,901"
114/05/23,"2,723,609","500,106,477",184.50,185.50,182.50,182.50,-0.50,"2,595"
