日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,"1,526,700","132,392,496",85.90,87.60,85.70,86.80,+1.80,"1,360"
110/11/02,"772,656","67,102,439",87.70,87.70,86.30,86.50,-0.30,"1,369"
110/11/03,"582,362","50,463,746",86.50,87.00,86.30,86.90,+0.40,493
110/11/04,"500,073","43,482,892",87.20,87.20,86.60,87.00,+0.10,"1,177"
110/11/05,"1,238,275","108,744,539",87.30,88.20,87.00,87.80,+0.80,"1,008"
110/11/08,"668,853","58,951,187",88.00,88.60,87.80,88.00,+0.20,"1,177"
110/11/09,"1,698,169","151,030,672",88.80,89.40,88.50,88.70,+0.70,"1,729"
110/11/10,"775,536","68,516,213",89.40,89.40,88.00,88.40,-0.30,843
110/11/11,"922,288","80,965,093",87.90,88.30,87.30,87.70,-0.70,758
110/11/12,"1,397,236","123,759,814",88.00,89.40,87.40,88.90,+1.20,"1,021"
110/11/15,"847,385","75,403,655",89.20,89.30,88.60,89.30,+0.40,960
110/11/16,"501,458","44,595,817",89.40,89.40,88.60,89.00,-0.30,637
110/11/17,"869,929","77,552,118",89.00,89.50,88.40,89.40,+0.40,777
110/11/18,"613,544","54,739,226",89.10,89.50,89.00,89.30,-0.10,543
110/11/19,"927,418","83,216,084",89.70,90.40,89.20,89.80,+0.50,909
110/11/22,"947,637","85,230,341",89.80,90.30,89.60,90.10,+0.30,627
110/11/23,"498,438","44,640,429",90.20,90.20,89.10,89.10,-1.00,"1,013"
110/11/24,"215,955","19,264,226",89.00,89.60,89.00,89.20,+0.10,193
110/11/25,"350,975","31,476,051",89.30,90.10,89.20,89.80,+0.60,310
110/11/26,"962,085","84,711,360",89.80,89.80,87.30,87.70,-2.10,"1,846"
110/11/29,"604,719","52,632,840",87.00,87.70,86.30,86.70,-1.00,412
110/11/30,"928,349","82,875,616",87.40,90.90,87.10,90.90,+4.20,543
