日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/03/02,"1,675,918","132,986,694",80.90,81.30,78.40,78.60,-1.80,932
110/03/03,"829,506","65,187,003",79.30,79.30,77.50,78.90,+0.30,577
110/03/04,"688,710","53,996,287",78.50,79.20,77.50,78.30,-0.60,528
110/03/05,"801,616","62,234,826",77.80,78.30,77.00,77.80,-0.50,621
110/03/08,"1,118,720","88,322,491",78.20,80.10,78.00,78.60,+0.80,"1,006"
110/03/09,"566,414","44,302,648",78.80,78.80,77.50,78.70,+0.10,542
110/03/10,"444,195","35,180,258",79.00,79.50,78.70,79.40,+0.70,426
110/03/11,"768,393","61,516,376",79.40,80.60,79.40,80.10,+0.70,611
110/03/12,"670,531","53,462,887",80.20,80.40,79.30,79.60,-0.50,518
110/03/15,"701,986","55,844,850",80.00,80.20,79.20,79.40,-0.20,652
110/03/16,"996,183","79,937,932",79.70,81.00,79.60,80.40,+1.00,834
110/03/17,"2,012,296","164,300,701",80.70,82.50,80.50,81.80,+1.40,"1,517"
110/03/18,"901,116","73,844,978",82.10,82.30,81.30,82.00,+0.20,752
110/03/19,"1,128,833","91,290,186",81.80,81.80,80.50,80.60,-1.40,837
110/03/22,"794,889","64,225,651",80.70,81.30,80.30,81.10,+0.50,667
110/03/23,"2,588,861","214,755,250",81.20,84.60,81.20,83.10,+2.00,"1,887"
110/03/24,"4,978,695","423,417,747",82.40,86.50,82.10,85.40,+2.30,"3,459"
110/03/25,"2,962,883","250,533,734",86.10,86.20,83.30,83.70,-1.70,"2,102"
110/03/26,"2,091,431","178,670,984",84.70,86.40,84.40,85.40,+1.70,"1,611"
110/03/29,"4,632,138","381,100,290",84.80,84.80,81.50,81.90,-3.50,"3,179"
110/03/30,"1,358,936","111,052,180",82.20,82.50,81.40,81.80,-0.10,"1,022"
110/03/31,"1,007,557","82,395,316",82.10,82.20,81.50,82.00,+0.20,717
