日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/12/02,"1,117,703","136,520,306",121.50,123.50,121.00,123.50,+2.00,990
113/12/03,"1,084,170","134,114,883",124.00,125.50,122.00,122.50,-1.00,905
113/12/04,"848,336","103,676,293",122.50,123.00,121.00,123.00,+0.50,900
113/12/05,"742,426","92,058,697",123.00,125.00,123.00,124.00,+1.00,682
113/12/06,"1,552,301","196,470,414",126.00,128.50,125.50,125.50,+1.50,"1,715"
113/12/09,"390,381","49,132,039",125.50,126.50,125.00,126.50,+1.00,"1,154"
113/12/10,"507,501","64,096,028",126.50,127.50,125.00,126.00,-0.50,851
113/12/11,"1,483,208","191,355,542",125.50,131.50,125.00,128.50,+2.50,"1,685"
113/12/12,"1,313,567","168,756,137",130.50,130.50,126.50,126.50,-2.00,"3,025"
113/12/13,"1,186,279","151,479,400",126.50,129.00,125.50,128.50,+2.00,"1,229"
113/12/16,"1,631,716","208,520,701",129.50,130.00,125.50,127.00,-1.50,"1,945"
113/12/17,"1,853,686","238,853,814",127.50,130.00,126.50,129.00,+2.00,"1,454"
113/12/18,"1,848,126","233,386,171",129.00,129.00,125.50,126.00,-3.00,"1,653"
113/12/19,"1,558,836","194,665,046",125.00,126.50,123.50,124.50,-1.50,"1,238"
113/12/20,"1,492,210","185,653,301",124.50,126.50,123.50,123.50,-1.00,"1,263"
113/12/23,"1,676,276","209,535,178",125.00,127.00,123.00,125.00,+1.50,"1,541"
113/12/24,"1,294,086","161,577,124",125.50,126.00,123.50,126.00,+1.00,"1,052"
113/12/25,"1,037,044","131,019,466",126.50,127.00,124.50,127.00,+1.00,"1,033"
113/12/26,"1,209,991","154,321,482",127.50,128.50,126.50,128.00,+1.00,"1,066"
113/12/27,"769,796","97,253,505",128.50,128.50,125.00,126.00,-2.00,700
113/12/30,"447,284","56,111,075",126.00,126.50,124.50,125.00,-1.00,455
113/12/31,"631,207","77,847,163",125.00,125.00,123.00,123.00,-2.00,683
