日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"315,316","28,641,219",90.30,92.20,90.20,91.30, 0.00,277
111/09/02,"189,973","17,275,321",91.20,91.40,90.50,91.00,-0.30,187
111/09/05,"202,786","18,357,583",90.70,91.00,90.20,90.80,-0.20,141
111/09/06,"222,821","20,158,642",90.80,91.00,90.00,90.60,-0.20,268
111/09/07,"239,445","21,420,229",89.60,89.80,89.00,89.70,-0.90,205
111/09/08,"121,519","10,982,710",89.70,90.90,89.70,90.90,+1.20,121
111/09/12,"192,671","17,720,472",92.00,92.20,91.60,92.00,+1.10,191
111/09/13,"157,359","14,495,649",92.10,92.40,92.00,92.00, 0.00,144
111/09/14,"174,943","15,913,130",90.10,91.40,90.10,91.30,-0.70,153
111/09/15,"137,752","12,599,956",90.80,91.80,90.80,91.80,+0.50,133
111/09/16,"185,969","17,046,800",91.70,92.10,90.90,92.00,+0.20,156
111/09/19,"150,573","13,667,719",92.00,92.00,90.40,90.60,-1.40,180
111/09/20,"74,120","6,758,952",90.70,91.50,90.70,91.40,+0.80,88
111/09/21,"129,610","11,767,400",91.10,91.40,90.30,90.30,-1.10,167
111/09/22,"176,797","15,848,489",89.30,90.20,89.10,89.90,-0.40,192
111/09/23,"141,930","12,712,876",89.80,90.40,89.30,89.60,-0.30,145
111/09/26,"617,029","53,273,492",88.00,88.00,85.10,85.50,-4.10,613
111/09/27,"440,937","37,386,027",84.60,86.00,84.10,85.70,+0.20,419
111/09/28,"473,728","39,422,647",85.60,85.80,81.50,82.10,-3.60,532
111/09/29,"224,817","18,645,235",82.50,83.90,82.30,83.30,+1.20,236
111/09/30,"813,349","67,800,535",82.50,83.90,81.50,83.50,+0.20,316
