日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"433,015","41,515,777",96.80,96.80,95.40,95.40,+0.50,528
114/05/05,"673,384","63,312,454",95.40,95.80,92.20,94.40,-1.00,694
114/05/06,"379,247","35,765,579",94.40,94.90,93.20,94.20,-0.20,383
114/05/07,"429,150","40,304,678",95.10,95.70,93.20,93.30,-0.90,491
114/05/08,"577,388","54,391,728",93.80,95.10,93.70,94.10,+0.80,504
114/05/09,"575,378","55,056,521",95.80,96.50,94.50,95.90,+1.80,601
114/05/12,"402,220","38,932,109",95.90,97.40,95.90,97.00,+1.10,461
114/05/13,"476,975","46,609,392",97.20,98.40,97.20,97.50,+0.50,498
114/05/14,"585,558","57,858,233",98.80,99.40,98.10,98.90,+1.40,701
114/05/15,"352,530","34,607,814",99.50,99.50,97.80,97.90,-1.00,404
114/05/16,"358,703","35,523,810",97.80,99.50,97.70,99.20,+1.30,363
114/05/19,"284,237","27,942,389",99.70,99.70,98.00,98.10,-1.10,363
114/05/20,"291,167","28,679,240",99.20,99.20,98.00,98.00,-0.10,312
114/05/21,"161,228","15,874,241",98.20,98.90,98.00,98.70,+0.70,245
114/05/22,"360,978","35,274,665",98.30,98.50,97.10,97.10,-1.60,424
114/05/23,"519,973","51,002,794",97.10,99.30,97.10,98.50,+1.40,483
