日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/05/02,"448,365","38,756,700",87.20,87.20,86.10,86.70,-0.50,434
112/05/03,"336,222","29,090,084",86.70,86.80,86.40,86.80,+0.10,291
112/05/04,"221,649","19,211,521",86.70,86.90,86.50,86.90,+0.10,171
112/05/05,"217,468","18,983,366",86.80,87.70,86.80,87.60,+0.70,217
112/05/08,"187,567","16,426,072",87.90,88.00,87.30,87.80,+0.20,212
112/05/09,"92,250","8,072,652",87.90,88.00,87.20,87.50,-0.30,123
112/05/10,"881,644","76,234,378",86.50,86.90,85.80,86.90,-0.60,653
112/05/11,"404,324","34,970,432",86.80,86.80,86.30,86.50,-0.40,256
112/05/12,"232,013","20,056,620",86.50,86.60,86.00,86.40,-0.10,232
112/05/15,"674,877","57,100,932",86.00,86.10,83.80,84.50,-1.90,822
112/05/16,"1,178,335","97,834,057",84.80,84.80,82.30,82.60,-1.90,"1,486"
112/05/17,"697,056","57,762,797",82.40,83.90,82.10,83.80,+1.20,774
112/05/18,"375,584","31,520,390",84.00,84.20,83.70,84.20,+0.40,368
112/05/19,"245,135","20,759,077",84.40,85.10,84.30,84.80,+0.60,291
112/05/22,"155,988","13,266,849",84.80,85.30,84.80,85.10,+0.30,192
112/05/23,"270,719","23,143,908",85.10,85.90,85.00,85.60,+0.50,241
112/05/24,"225,672","19,374,654",85.60,86.40,85.30,86.40,+0.80,249
112/05/25,"226,879","19,544,267",86.00,86.60,85.80,86.00,-0.40,303
112/05/26,"369,206","31,866,497",86.70,86.70,86.00,86.30,+0.30,300
112/05/29,"367,155","31,774,424",86.90,87.10,86.20,86.30, 0.00,314
112/05/30,"337,126","28,964,270",86.60,86.60,85.60,85.90,-0.40,318
112/05/31,"388,000","33,516,692",86.00,86.70,86.00,86.70,+0.80,384
