日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/10/01,"772,709","2,016,977,515","2,565.00","2,625.00","2,565.00","2,625.00",+85.00,"2,656"
113/10/04,"1,015,629","2,609,133,855","2,615.00","2,620.00","2,535.00","2,555.00",-70.00,"4,648"
113/10/07,"1,314,503","3,342,595,100","2,575.00","2,615.00","2,505.00","2,525.00",-30.00,"6,871"
113/10/08,"954,280","2,367,935,940","2,515.00","2,520.00","2,460.00","2,475.00",-50.00,"6,886"
113/10/09,"1,158,933","2,856,595,070","2,485.00","2,500.00","2,440.00","2,440.00",-35.00,"7,210"
113/10/11,"1,051,783","2,546,938,080","2,415.00","2,460.00","2,370.00","2,440.00", 0.00,"5,188"
113/10/14,"624,751","1,545,946,345","2,475.00","2,500.00","2,425.00","2,475.00",+35.00,"2,561"
113/10/15,"571,235","1,435,006,895","2,495.00","2,530.00","2,490.00","2,510.00",+35.00,"2,899"
113/10/16,"635,903","1,587,057,855","2,520.00","2,520.00","2,475.00","2,510.00", 0.00,"2,425"
113/10/17,"711,419","1,795,685,260","2,525.00","2,545.00","2,500.00","2,545.00",+35.00,"2,229"
113/10/18,"3,305,875","7,731,966,859","2,395.00","2,400.00","2,305.00","2,325.00",-220.00,"21,404"
113/10/21,"1,330,934","3,159,544,640","2,335.00","2,410.00","2,335.00","2,400.00",+75.00,"5,111"
113/10/22,"618,903","1,488,711,500","2,390.00","2,435.00","2,385.00","2,400.00", 0.00,"2,668"
113/10/23,"311,784","750,668,820","2,400.00","2,425.00","2,385.00","2,405.00",+5.00,"1,803"
113/10/24,"467,190","1,114,206,030","2,385.00","2,405.00","2,370.00","2,370.00",-35.00,"3,130"
113/10/25,"655,353","1,548,205,390","2,370.00","2,390.00","2,340.00","2,370.00", 0.00,"3,759"
113/10/28,"821,320","1,923,226,870","2,385.00","2,385.00","2,325.00","2,330.00",-40.00,"6,450"
113/10/29,"990,620","2,285,003,225","2,330.00","2,340.00","2,290.00","2,300.00",-30.00,"4,876"
113/10/30,"906,619","2,076,796,360","2,290.00","2,310.00","2,275.00","2,285.00",-15.00,"5,071"
