日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/11/01,"1,908,072","900,904,854",460.50,481.00,460.50,469.00,-2.50,"1,940"
113/11/04,"2,679,948","1,286,604,139",473.50,485.00,467.50,481.00,+12.00,"2,715"
113/11/05,"1,302,684","631,158,109",481.00,489.50,479.50,483.00,+2.00,"1,493"
113/11/06,"2,278,487","1,116,067,817",493.00,495.00,483.50,489.50,+6.50,"2,314"
113/11/07,"4,410,005","2,201,303,733",490.00,508.00,490.00,494.00,+4.50,"4,249"
113/11/08,"5,347,231","2,806,607,131",542.00,542.00,515.00,521.00,+27.00,"5,209"
113/11/11,"7,104,447","3,941,267,655",537.00,573.00,526.00,573.00,+52.00,"7,272"
113/11/12,"8,607,950","4,959,112,223",582.00,594.00,564.00,571.00,-2.00,"10,564"
113/11/13,"3,319,346","1,893,815,355",573.00,579.00,562.00,566.00,-5.00,"3,619"
113/11/14,"3,273,030","1,875,231,465",574.00,579.00,568.00,574.00,+8.00,"3,361"
113/11/15,"7,463,020","4,340,368,705",565.00,600.00,548.00,596.00,+22.00,"8,521"
113/11/18,"5,097,704","2,916,855,722",596.00,596.00,561.00,561.00,-35.00,"4,947"
113/11/19,"4,693,234","2,762,590,824",573.00,606.00,563.00,601.00,+40.00,"5,240"
113/11/20,"4,501,599","2,702,434,543",596.00,615.00,585.00,599.00,-2.00,"4,601"
113/11/21,"5,445,718","3,428,660,280",599.00,653.00,594.00,642.00,+43.00,"6,304"
113/11/22,"4,232,821","2,718,678,644",644.00,661.00,628.00,633.00,-9.00,"5,071"
113/11/25,"2,324,731","1,462,635,572",642.00,642.00,623.00,628.00,-5.00,"3,762"
113/11/26,"2,696,703","1,664,890,766",622.00,632.00,607.00,620.00,-8.00,"3,139"
113/11/27,"2,667,213","1,672,851,765",620.00,638.00,618.00,619.00,-1.00,"2,870"
113/11/28,"3,814,043","2,310,637,047",623.00,628.00,594.00,604.00,-15.00,"4,055"
113/11/29,"5,523,237","3,533,540,317",602.00,658.00,601.00,647.00,+43.00,"5,851"
