日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/10/01,"4,105,007","1,918,910,177",467.50,479.00,451.50,479.00,+18.00,"4,814"
113/10/04,"6,632,538","2,930,743,910",473.50,473.50,431.50,431.50,-47.50,"7,441"
113/10/07,"4,579,810","2,061,155,943",436.00,459.00,436.00,455.00,+23.50,"3,978"
113/10/08,"2,519,713","1,117,029,633",452.00,454.50,437.50,444.50,-10.50,"2,597"
113/10/09,"3,351,871","1,480,033,913",445.00,448.00,433.50,444.00,-0.50,"3,213"
113/10/11,"2,185,451","996,718,212",444.00,459.50,444.00,456.00,+12.00,"2,307"
113/10/14,"2,211,269","998,621,753",456.00,457.50,442.50,457.50,+1.50,"2,167"
113/10/15,"2,462,230","1,153,411,792",456.50,475.00,456.50,467.00,+9.50,"2,761"
113/10/16,"3,077,589","1,428,859,320",466.50,472.00,454.00,467.50,+0.50,"3,079"
113/10/17,"2,023,652","941,202,659",470.50,473.50,458.00,465.00,-2.50,"2,123"
113/10/18,"3,462,236","1,644,458,680",470.00,484.50,460.50,471.00,+6.00,"3,687"
113/10/21,"3,250,592","1,554,804,180",476.00,484.00,468.50,480.00,+9.00,"3,382"
113/10/22,"5,416,863","2,701,883,259",490.00,510.00,483.50,495.00,+15.00,"5,001"
113/10/23,"2,259,896","1,112,589,791",499.00,501.00,486.50,488.50,-6.50,"2,694"
113/10/24,"3,583,058","1,751,542,643",500.00,507.00,476.50,476.50,-12.00,"3,517"
113/10/25,"3,640,886","1,730,197,531",490.00,494.00,466.00,469.50,-7.00,"3,924"
113/10/28,"2,632,477","1,227,510,454",473.00,481.00,452.00,470.00,+0.50,"2,935"
113/10/29,"2,353,056","1,072,221,075",467.00,469.00,451.00,452.00,-18.00,"2,974"
113/10/30,"2,434,251","1,142,587,916",453.50,478.00,452.00,471.50,+19.50,"2,879"
