日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/06/01,"1,919,831","612,630,711",311.50,324.50,311.50,315.00,+3.50,"1,755"
111/06/02,"3,302,979","1,008,171,170",312.50,313.00,301.00,301.00,-14.00,"2,975"
111/06/06,"1,700,995","508,375,473",301.00,303.00,296.50,298.50,-2.50,"1,483"
111/06/07,"4,293,796","1,332,917,798",307.50,316.00,303.00,313.50,+15.00,"3,707"
111/06/08,"1,883,143","593,403,941",315.00,319.50,310.50,313.50, 0.00,"1,666"
111/06/09,"823,604","259,197,738",312.50,317.50,312.00,315.00,+1.50,964
111/06/10,"1,251,133","394,670,305",315.00,317.50,312.00,316.00,+1.00,"1,017"
111/06/13,"767,540","237,130,138",309.00,311.50,307.00,309.00,-7.00,775
111/06/14,"838,658","257,219,383",308.50,310.00,303.00,309.00, 0.00,780
111/06/15,"1,277,587","389,282,102",309.00,309.00,301.50,306.00,-3.00,"1,192"
111/06/16,"1,217,772","375,514,477",310.00,314.00,301.00,301.00,-5.00,"1,109"
111/06/17,"1,766,294","527,044,663",300.00,303.50,295.00,298.00,-3.00,"1,406"
111/06/20,"2,105,512","609,457,387",302.00,302.00,283.50,283.50,-14.50,"2,079"
111/06/21,"1,286,438","377,132,013",287.00,299.50,285.00,298.50,+15.00,"1,237"
111/06/22,"1,019,193","301,955,056",300.00,300.50,292.50,294.00,-4.50,"1,279"
111/06/23,"743,736","219,873,567",297.50,301.50,290.50,293.50,-0.50,752
111/06/24,"1,566,431","476,113,319",296.50,307.00,295.50,305.00,+11.50,"1,411"
111/06/27,"1,643,187","512,452,536",309.00,315.00,306.00,312.00,+7.00,"1,554"
111/06/28,"1,033,189","323,340,306",310.50,315.00,310.50,314.00,+2.00,"1,634"
111/06/29,"1,306,527","400,565,797",313.50,313.50,303.00,306.50,-7.50,"1,588"
111/06/30,"1,516,960","467,447,449",308.50,312.50,305.00,308.50,+2.00,"1,314"
