日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/04/06,"2,003,659","544,003,788",276.00,276.00,270.00,271.00,-8.00,"3,352"
112/04/07,"801,527","218,115,333",271.50,274.50,271.00,272.00,+1.00,906
112/04/10,"615,182","168,173,886",274.50,275.00,270.50,274.50,+2.50,706
112/04/11,"1,898,997","526,425,298",276.00,278.00,274.50,277.50,+3.00,834
112/04/12,"1,167,739","326,796,294",278.50,282.00,277.50,278.50,+1.00,"1,809"
112/04/13,"745,056","207,074,073",280.00,280.50,277.00,277.00,-1.50,"1,928"
112/04/14,"1,090,120","303,154,627",279.50,279.50,277.00,277.00, 0.00,"2,697"
112/04/17,"1,164,735","318,512,344",277.50,277.50,272.00,272.50,-4.50,"1,383"
112/04/18,"603,014","165,070,208",274.00,275.50,272.00,272.50, 0.00,791
112/04/19,"627,892","171,937,899",274.00,275.00,272.50,273.00,+0.50,820
112/04/20,"1,290,122","349,675,696",271.50,274.50,268.50,273.00,X0.00,"1,531"
112/04/21,"1,710,975","455,841,674",273.50,273.50,262.50,263.00,-10.00,"2,505"
112/04/24,"2,247,677","576,535,683",263.50,264.50,253.50,255.00,-8.00,"2,715"
112/04/25,"1,182,108","299,281,375",256.50,258.50,250.00,250.50,-4.50,"1,503"
112/04/26,"539,341","136,864,945",252.00,256.00,251.00,255.50,+5.00,577
112/04/27,"642,919","166,939,210",258.00,262.00,256.00,260.00,+4.50,796
112/04/28,"651,304","171,031,092",265.00,265.00,261.00,263.00,+3.00,886
