日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/01/03,"512,429","122,054,308",236.50,240.00,236.50,239.00,+2.50,604
112/01/04,"1,133,749","267,654,652",237.00,239.00,234.00,235.00,-4.00,"1,309"
112/01/05,"1,866,677","450,390,990",237.50,243.00,237.50,241.00,+6.00,"1,648"
112/01/06,"1,632,828","399,561,177",239.50,247.50,239.00,245.00,+4.00,"1,657"
112/01/09,"1,064,400","260,835,053",248.50,249.00,243.50,244.00,-1.00,"1,118"
112/01/10,"1,494,853","369,236,565",246.00,249.50,245.00,245.00,+1.00,"1,435"
112/01/11,"2,061,585","501,880,090",245.50,246.50,241.50,242.00,-3.00,"1,665"
112/01/12,"2,779,134","689,714,362",243.00,251.00,243.00,250.00,+8.00,"2,563"
112/01/13,"2,173,467","540,668,817",251.00,252.00,246.00,247.00,-3.00,"1,981"
112/01/16,"990,061","246,725,049",247.50,251.00,247.50,248.00,+1.00,876
112/01/17,"1,582,452","397,648,704",250.00,253.00,248.00,251.00,+3.00,"1,518"
112/01/30,"7,111,239","1,893,166,924",264.00,271.50,261.50,266.00,+15.00,"5,803"
112/01/31,"4,070,276","1,070,620,609",264.00,266.50,260.50,261.50,-4.50,"4,766"
