日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"2,005,285","476,325,766",236.00,240.00,234.50,235.50,+8.00,"1,775"
110/09/02,"1,113,048","261,413,749",237.00,237.00,231.00,235.50, 0.00,776
110/09/03,"979,868","232,586,233",238.00,242.00,235.00,236.50,+1.00,797
110/09/06,"802,215","187,768,871",236.50,237.00,231.00,231.00,-5.50,696
110/09/07,"1,038,345","242,111,376",233.00,238.00,229.50,234.00,+3.00,912
110/09/08,"2,442,589","585,294,944",235.00,243.00,235.00,239.50,+5.50,"2,081"
110/09/09,"431,785","102,565,593",238.00,239.50,235.00,238.00,-1.50,421
110/09/10,"1,158,857","272,549,968",236.50,238.00,232.50,237.00,-1.00,938
110/09/13,"368,302","87,524,244",236.00,239.50,235.50,238.00,+1.00,347
110/09/14,"1,163,759","280,376,542",238.50,243.00,238.00,238.00, 0.00,"1,027"
110/09/15,"502,634","118,969,901",239.50,240.00,232.00,238.00, 0.00,482
110/09/16,"373,193","89,587,816",239.50,241.50,239.00,240.00,+2.00,626
110/09/17,"1,710,512","421,845,539",241.50,250.00,240.00,248.50,+8.50,"1,803"
110/09/22,"824,653","202,788,556",243.50,248.50,241.00,247.50,-1.00,"1,386"
110/09/23,"585,822","146,123,045",250.50,251.00,248.00,248.00,+0.50,"2,134"
110/09/24,"673,888","168,715,779",253.00,253.00,248.50,250.00,+2.00,"1,015"
110/09/27,"710,194","173,678,009",248.00,249.50,243.00,243.00,-7.00,685
110/09/28,"1,424,979","332,359,342",240.50,241.00,229.00,229.50,-13.50,"1,474"
110/09/29,"1,566,526","351,257,116",225.00,228.00,221.00,222.00,-7.50,"1,162"
110/09/30,"829,355","186,168,102",224.50,227.00,222.50,223.50,+1.50,998
