日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/10/02,"1,219,756","327,285,195",268.50,269.50,266.50,268.00,-2.00,"1,161"
112/10/03,"539,681","145,521,360",268.00,272.50,267.50,268.00, 0.00,771
112/10/04,"597,330","159,965,956",266.50,270.50,264.00,270.50,+2.50,658
112/10/05,"675,368","181,227,916",271.50,272.00,266.00,266.00,-4.50,"1,288"
112/10/06,"1,397,127","363,104,825",266.00,266.00,257.00,260.00,-6.00,"1,865"
112/10/11,"996,387","255,754,298",260.00,262.00,254.00,256.50,-3.50,"1,171"
112/10/12,"540,311","138,887,516",258.50,260.50,254.50,260.00,+3.50,647
112/10/13,"618,989","158,555,134",256.50,258.50,255.00,255.50,-4.50,777
112/10/16,"443,010","113,995,297",253.00,259.00,253.00,257.00,+1.50,537
112/10/17,"1,579,843","419,932,448",261.00,269.00,259.50,268.00,+11.00,"1,787"
112/10/18,"1,025,863","272,969,339",270.00,270.00,263.50,264.50,-3.50,"2,641"
112/10/19,"1,118,582","299,673,014",264.00,272.50,263.50,265.00,+0.50,"1,490"
112/10/20,"992,267","256,944,413",260.00,261.00,256.00,258.50,-6.50,"5,268"
112/10/23,"449,640","117,092,891",256.50,263.50,256.50,259.00,+0.50,851
112/10/24,"555,159","146,401,837",263.50,266.00,258.00,265.50,+6.50,"1,605"
112/10/25,"376,587","99,032,640",266.00,266.50,261.50,261.50,-4.00,"2,228"
112/10/26,"488,909","127,806,783",259.00,264.50,258.00,258.00,-3.50,844
112/10/27,"391,300","101,811,411",261.00,264.00,257.50,257.50,-0.50,432
112/10/30,"1,041,383","268,677,325",259.00,260.00,256.00,258.00,+0.50,836
112/10/31,"1,043,480","263,731,356",259.00,259.00,250.50,251.50,-6.50,"1,335"
