日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,"743,549","188,746,737",255.50,256.00,251.00,255.00,-3.50,733
110/12/02,"756,876","190,870,314",253.50,256.00,250.00,250.00,-5.00,721
110/12/03,"323,194","81,309,694",253.00,253.00,250.50,250.50,+0.50,326
110/12/06,"492,183","122,692,702",250.50,254.00,248.50,248.50,-2.00,508
110/12/07,"724,374","184,032,237",255.00,255.00,253.00,253.50,+5.00,643
110/12/08,"722,741","183,738,755",254.00,255.50,252.50,253.50, 0.00,"1,478"
110/12/09,"485,013","123,738,172",255.00,256.50,253.50,255.50,+2.00,434
110/12/10,"451,045","114,320,856",255.00,255.00,251.00,253.00,-2.50,855
110/12/13,"852,529","212,804,043",250.50,255.00,247.50,247.50,-5.50,"1,114"
110/12/14,"557,645","136,829,576",247.50,247.50,244.00,245.00,-2.50,581
110/12/15,"832,153","202,144,949",245.00,246.50,241.50,241.50,-3.50,695
110/12/16,"663,298","159,550,573",243.00,246.00,242.00,243.00,+1.50,617
110/12/17,"607,396","146,973,994",241.00,243.00,240.00,242.00,-1.00,322
110/12/20,"564,446","137,633,882",241.00,246.50,240.00,245.50,+3.50,474
110/12/21,"487,303","120,251,064",246.50,249.00,244.00,248.00,+2.50,789
110/12/22,"552,310","137,101,226",249.50,252.00,247.00,251.00,+3.00,755
110/12/23,"737,907","184,621,386",252.50,253.50,251.00,252.50,+1.50,689
110/12/24,"754,345","190,246,265",254.00,255.00,253.50,254.00,+1.50,390
110/12/27,"280,192","71,343,987",255.50,255.50,253.00,255.50,+1.50,402
110/12/28,"428,909","109,118,811",255.50,256.00,254.00,255.00,-0.50,307
110/12/29,"1,049,183","271,309,683",256.00,260.00,256.00,258.50,+3.50,914
110/12/30,"506,850","131,884,345",260.00,261.00,258.50,261.00,+2.50,921
