日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/08/01,"1,433,822","440,907,561",305.00,311.50,304.00,304.00,+1.50,"1,461"
112/08/02,"1,251,050","377,998,129",306.00,309.00,297.50,298.50,-5.50,"2,562"
112/08/04,"1,868,037","550,456,813",300.50,301.00,290.00,292.00,-6.50,"2,142"
112/08/07,"528,500","155,880,334",295.50,297.50,291.00,296.50,+4.50,658
112/08/08,"493,604","144,996,880",295.00,296.50,292.00,293.50,-3.00,943
112/08/09,"2,893,920","828,032,528",292.00,293.50,282.50,284.00,-9.50,"3,072"
112/08/10,"3,495,543","971,167,233",284.00,286.00,274.00,276.00,-8.00,"3,139"
112/08/11,"2,581,391","704,947,320",281.00,281.00,270.00,271.00,-5.00,"2,748"
112/08/14,"2,164,720","576,921,722",270.00,270.00,263.50,269.00,-2.00,"1,827"
112/08/15,"1,488,039","398,048,353",267.00,270.00,266.00,267.00,-2.00,"1,769"
112/08/16,"506,133","136,339,014",267.00,271.00,266.00,269.50,+2.50,568
112/08/17,"1,178,177","315,313,724",267.00,271.50,263.50,269.00,-0.50,"1,102"
112/08/18,"1,205,728","320,582,369",268.00,271.00,263.00,264.00,-5.00,"1,560"
112/08/21,"1,155,526","303,188,681",266.00,266.00,260.50,262.50,-1.50,"1,319"
112/08/22,"1,358,937","357,786,885",268.50,268.50,261.50,263.00,+0.50,"1,363"
112/08/23,"1,451,701","384,852,506",265.00,270.50,260.50,268.00,+5.00,"1,532"
112/08/24,"1,160,015","313,238,080",268.00,272.50,266.50,271.00,+3.00,"1,636"
112/08/25,"654,241","175,499,077",266.50,271.00,266.50,267.00,-4.00,789
112/08/28,"7,126,243","1,728,548,946",253.00,254.00,240.50,240.50,-26.50,"6,148"
112/08/29,"3,056,920","730,691,200",240.00,245.00,234.00,243.00,+2.50,"3,099"
112/08/30,"1,875,924","465,387,576",243.50,251.00,243.50,248.50,+5.50,"2,227"
112/08/31,"938,493","233,973,330",247.50,251.50,247.00,249.50,+1.00,"1,942"
