日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/08/01,"25,285,202","812,769,434",31.80,32.50,31.70,32.40,+0.95,"7,993"
113/08/02,"17,707,845","562,040,507",31.60,31.95,31.40,31.65,-0.75,"6,534"
113/08/05,"34,521,141","1,029,734,538",30.85,30.85,29.20,29.55,-2.10,"14,936"
113/08/06,"25,840,124","762,203,614",29.65,30.25,28.60,29.55, 0.00,"11,113"
113/08/07,"14,365,696","440,558,350",29.65,31.15,29.65,30.95,+1.40,"7,550"
113/08/08,"19,627,063","589,908,040",30.30,30.55,29.75,30.05,-0.90,"8,625"
113/08/09,"17,608,204","545,947,527",30.50,31.35,30.50,30.85,+0.80,"7,291"
113/08/12,"10,233,015","317,859,098",30.65,31.25,30.65,31.25,+0.40,"4,699"
113/08/13,"8,651,933","269,435,242",31.25,31.50,30.90,31.00,-0.25,"4,595"
113/08/14,"36,714,937","1,174,626,452",32.70,33.15,31.45,31.70,+0.70,"12,997"
113/08/15,"18,618,981","600,174,098",32.00,32.65,31.90,32.00,+0.30,"8,332"
113/08/16,"12,740,920","412,891,420",32.50,32.60,32.25,32.30,+0.30,"6,087"
113/08/19,"6,131,277","197,910,458",32.50,32.50,32.05,32.05,-0.25,"3,846"
113/08/20,"13,532,865","440,945,360",32.50,32.80,32.45,32.50,+0.45,"5,645"
113/08/21,"16,031,103","525,255,155",32.60,32.90,32.50,32.75,+0.25,"6,772"
113/08/22,"20,856,070","691,820,477",33.00,33.45,32.85,33.20,+0.45,"8,362"
113/08/23,"9,616,403","315,699,240",33.20,33.20,32.60,32.85,-0.35,"5,240"
113/08/26,"17,610,401","592,632,633",33.00,34.10,32.90,33.75,+0.90,"7,533"
113/08/27,"12,590,162","420,450,240",33.35,33.65,33.10,33.65,-0.10,"6,323"
113/08/28,"14,493,408","481,654,173",33.80,33.80,33.05,33.25,-0.40,"8,328"
113/08/29,"7,494,541","249,337,372",33.30,33.50,32.90,33.40,+0.15,"3,671"
113/08/30,"19,227,729","638,856,760",33.70,33.75,33.10,33.20,-0.20,"3,686"
