日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/05/02,"15,268,676","9,913,196,296",636.00,664.00,624.00,656.00,+2.00,"14,628"
113/05/03,"17,067,743","11,270,544,038",670.00,672.00,645.00,662.00,+6.00,"17,843"
113/05/06,"19,318,055","13,095,791,013",675.00,698.00,660.00,662.00, 0.00,"19,832"
113/05/07,"13,004,842","8,702,770,391",674.00,682.00,655.00,674.00,+12.00,"14,621"
113/05/08,"9,478,766","6,339,511,521",674.00,678.00,661.00,663.00,-11.00,"9,916"
113/05/09,"15,966,037","10,482,307,502",669.00,676.00,638.00,654.00,-9.00,"16,065"
113/05/10,"8,508,864","5,472,084,883",657.00,658.00,637.00,638.00,-16.00,"9,564"
113/05/13,"18,889,068","12,167,544,408",650.00,666.00,626.00,626.00,-12.00,"18,021"
113/05/14,"10,989,791","6,950,292,202",628.00,646.00,621.00,645.00,+19.00,"11,375"
113/05/15,"17,214,134","11,336,977,297",659.00,672.00,643.00,644.00,-1.00,"16,477"
113/05/16,"20,039,495","13,287,287,838",656.00,677.00,650.00,651.00,+7.00,"21,834"
113/05/17,"10,659,333","7,014,420,432",656.00,667.00,651.00,660.00,+9.00,"14,458"
113/05/20,"11,681,234","7,574,142,903",662.00,667.00,637.00,638.00,-22.00,"13,237"
113/05/21,"8,075,434","5,211,431,432",641.00,650.00,635.00,650.00,+12.00,"8,051"
113/05/22,"8,522,457","5,584,807,786",650.00,662.00,648.00,660.00,+10.00,"7,868"
113/05/23,"26,509,941","18,484,904,338",671.00,725.00,665.00,708.00,+48.00,"27,031"
113/05/24,"12,370,519","8,689,319,658",703.00,713.00,690.00,706.00,-2.00,"13,380"
113/05/27,"14,474,065","10,678,527,201",730.00,752.00,727.00,738.00,+32.00,"16,957"
113/05/28,"15,452,120","11,915,399,077",743.00,785.00,743.00,783.00,+45.00,"17,094"
113/05/29,"16,367,737","13,183,653,212",789.00,817.00,785.00,811.00,+28.00,"17,921"
113/05/30,"13,394,233","10,645,645,652",797.00,811.00,781.00,781.00,-30.00,"18,694"
113/05/31,"43,486,215","33,514,461,452",790.00,796.00,755.00,769.00,-12.00,"20,013"
