日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/11/01,"6,752,112","4,246,064,430",610.00,641.00,608.00,637.00,-1.00,"8,664"
113/11/04,"5,074,682","3,254,853,750",637.00,654.00,625.00,654.00,+17.00,"5,950"
113/11/05,"4,719,313","3,083,550,864",649.00,659.00,646.00,656.00,+2.00,"5,812"
113/11/06,"8,446,571","5,676,851,557",666.00,680.00,659.00,674.00,+18.00,"9,803"
113/11/07,"6,013,520","4,066,949,935",674.00,683.00,671.00,675.00,+1.00,"6,351"
113/11/08,"8,898,073","6,122,298,631",686.00,694.00,682.00,687.00,+12.00,"10,523"
113/11/11,"3,177,423","2,175,403,561",687.00,691.00,679.00,687.00, 0.00,"4,290"
113/11/12,"4,994,339","3,345,091,557",680.00,684.00,661.00,661.00,-26.00,"10,124"
113/11/13,"5,166,270","3,435,694,194",661.00,674.00,656.00,661.00, 0.00,"6,984"
113/11/14,"10,804,194","7,359,676,864",680.00,694.00,670.00,685.00,+24.00,"12,409"
113/11/15,"15,673,137","10,403,714,355",693.00,698.00,644.00,648.00,-37.00,"20,378"
113/11/18,"6,234,714","4,021,635,385",650.00,659.00,636.00,638.00,-10.00,"7,812"
113/11/19,"7,558,736","4,911,953,727",645.00,662.00,638.00,648.00,+10.00,"7,863"
113/11/20,"8,351,821","5,571,865,553",659.00,675.00,659.00,666.00,+18.00,"9,130"
113/11/21,"7,323,694","4,815,182,219",659.00,673.00,648.00,650.00,-16.00,"13,165"
113/11/22,"4,742,900","3,114,484,883",661.00,664.00,651.00,652.00,+2.00,"5,525"
113/11/25,"5,538,693","3,685,050,279",657.00,670.00,656.00,669.00,+17.00,"5,586"
113/11/26,"5,923,796","3,857,105,241",660.00,664.00,646.00,649.00,-20.00,"8,415"
113/11/27,"5,368,528","3,445,403,611",650.00,658.00,630.00,630.00,-19.00,"8,391"
113/11/28,"5,175,118","3,267,856,998",631.00,640.00,621.00,640.00,+10.00,"6,730"
113/11/29,"3,597,478","2,302,101,703",632.00,646.00,630.00,643.00,+3.00,"4,718"
