日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/05/03,"12,476,734","876,556,011",70.80,72.20,68.00,68.10,-3.10,"6,562"
110/05/04,"9,447,677","626,822,401",69.00,69.80,64.00,67.60,-0.50,"5,132"
110/05/05,"15,747,007","1,102,357,362",67.60,71.20,66.00,69.20,+1.60,"8,680"
110/05/06,"13,473,115","942,721,328",69.50,71.50,68.00,69.30,+0.10,"6,878"
110/05/07,"16,580,415","1,165,483,820",69.90,71.80,69.10,69.90,+0.60,"7,767"
110/05/10,"9,951,240","682,161,811",70.50,70.90,67.60,69.20,-0.70,"4,886"
110/05/11,"15,577,172","1,008,622,119",67.20,68.00,62.40,63.80,-5.40,"7,907"
110/05/12,"15,444,982","917,160,412",63.80,64.30,57.50,57.60,-6.20,"7,440"
110/05/13,"10,598,169","601,413,400",54.90,60.40,52.50,58.30,+0.70,"5,641"
110/05/14,"9,383,852","567,801,199",60.90,62.30,58.60,60.30,+2.00,"5,095"
110/05/17,"8,763,871","506,473,932",55.30,60.60,55.30,57.00,-3.30,"4,743"
110/05/18,"7,101,988","431,198,942",58.10,62.30,58.10,61.70,+4.70,"3,668"
110/05/19,"6,553,944","403,351,320",60.90,63.00,60.10,62.20,+0.50,"3,804"
110/05/20,"3,712,212","228,596,371",61.40,62.60,60.70,60.90,-1.30,"2,231"
110/05/21,"9,097,061","581,708,277",62.00,65.40,62.00,64.90,+4.00,"5,289"
110/05/24,"6,907,061","455,066,226",64.90,67.10,64.00,66.70,+1.80,"4,449"
110/05/25,"11,831,126","805,003,626",67.10,69.20,66.50,68.00,+1.30,"6,615"
110/05/26,"5,102,105","349,016,972",68.80,69.60,67.30,68.60,+0.60,"3,271"
110/05/27,"15,852,147","1,116,852,205",68.10,72.00,67.80,70.30,+1.70,"8,266"
110/05/28,"11,603,873","829,655,341",71.00,72.30,70.40,71.60,+1.30,"6,528"
110/05/31,"16,673,145","1,220,311,459",72.50,74.70,72.00,73.40,+1.80,"8,615"
