日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/06/01,"14,407,034","2,930,438,061",196.50,207.00,195.50,207.00,+9.50,"10,033"
112/06/02,"21,746,250","4,456,004,849",208.50,209.50,201.50,202.00,-5.00,"14,897"
112/06/05,"18,144,490","3,597,596,767",199.50,203.00,192.50,200.00,-2.00,"12,853"
112/06/06,"15,386,067","3,128,797,276",198.00,206.00,198.00,203.50,+3.50,"10,755"
112/06/07,"12,979,405","2,687,778,864",205.00,210.00,203.50,208.00,+4.50,"12,855"
112/06/08,"11,408,014","2,308,669,964",206.00,207.00,199.50,200.50,-7.50,"10,630"
112/06/09,"16,891,950","3,523,133,688",203.00,213.00,202.50,209.50,+9.00,"11,451"
112/06/12,"9,409,636","1,941,360,916",208.50,209.50,203.50,205.50,-4.00,"14,240"
112/06/13,"24,908,810","5,412,709,042",213.00,223.00,210.00,219.50,+14.00,"17,683"
112/06/14,"13,863,692","3,066,682,320",217.00,225.00,215.50,224.00,+4.50,"10,677"
112/06/15,"25,278,738","5,902,686,830",225.00,240.00,222.00,237.00,+13.00,"17,449"
112/06/16,"28,038,073","6,842,504,038",238.00,252.00,235.00,247.00,+10.00,"20,666"
112/06/19,"23,903,690","6,038,936,377",247.00,259.00,243.50,254.50,+7.50,"17,923"
112/06/20,"16,216,146","4,097,347,970",253.50,256.50,249.00,252.00,-2.50,"11,795"
112/06/21,"13,504,034","3,389,293,561",253.50,254.50,248.00,249.50,-2.50,"8,205"
112/06/26,"14,175,631","3,502,434,829",246.00,251.00,240.00,250.00,+0.50,"8,193"
112/06/27,"11,921,177","2,862,948,871",246.00,247.00,234.50,235.00,-15.00,"12,886"
112/06/28,"9,169,287","2,222,261,896",240.00,245.50,239.00,241.50,+6.50,"8,285"
112/06/29,"7,226,523","1,776,518,218",243.50,249.00,241.50,246.50,+5.00,"7,206"
112/06/30,"28,345,223","7,439,874,672",246.50,271.00,244.00,271.00,+24.50,"17,637"
