日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/12/02,"8,955,742","1,339,046,985",151.00,151.50,148.50,148.50,-0.50,"7,136"
113/12/03,"12,007,460","1,802,774,977",151.00,153.00,148.50,149.00,+0.50,"8,145"
113/12/04,"10,924,695","1,645,769,184",150.50,152.00,149.00,150.00,+1.00,"7,016"
113/12/05,"20,272,480","3,103,667,362",151.00,156.00,149.00,153.50,+3.50,"13,662"
113/12/06,"11,072,765","1,697,873,980",154.00,155.50,151.00,151.50,-2.00,"8,649"
113/12/09,"12,496,512","1,859,865,968",150.00,151.00,147.00,148.50,-3.00,"9,152"
113/12/10,"6,819,107","1,016,307,581",149.50,151.50,148.00,148.00,-0.50,"5,420"
113/12/11,"6,203,098","920,897,873",147.50,150.50,146.50,148.00, 0.00,"6,241"
113/12/12,"12,392,903","1,852,164,600",150.00,153.00,147.00,147.00,-1.00,"8,467"
113/12/13,"23,241,873","3,311,192,281",146.50,147.50,140.00,141.50,-5.50,"20,098"
113/12/16,"18,665,386","2,599,878,877",142.00,142.50,137.00,137.50,-4.00,"16,432"
113/12/17,"12,941,601","1,833,267,912",138.50,143.50,138.50,141.50,+4.00,"8,595"
113/12/18,"10,009,796","1,427,079,339",142.00,144.00,140.50,143.00,+1.50,"7,153"
113/12/19,"12,258,798","1,722,355,567",140.00,142.50,139.00,141.50,-1.50,"8,274"
113/12/20,"9,444,036","1,339,367,801",141.50,144.00,140.50,141.00,-0.50,"5,709"
113/12/23,"15,387,617","2,243,300,575",143.50,147.50,142.50,145.50,+4.50,"10,611"
113/12/24,"20,492,468","3,030,691,624",147.50,151.50,145.00,145.50, 0.00,"17,003"
113/12/25,"10,150,136","1,477,917,893",147.50,148.00,144.00,145.00,-0.50,"7,767"
113/12/26,"8,253,911","1,205,768,328",147.00,147.50,145.00,145.50,+0.50,"6,236"
113/12/27,"7,264,425","1,060,705,358",145.50,148.00,145.00,145.00,-0.50,"6,110"
113/12/30,"8,208,464","1,167,538,621",144.50,144.50,141.00,141.50,-3.50,"8,077"
113/12/31,"8,225,126","1,157,338,355",140.50,142.00,139.50,141.00,-0.50,"6,067"
