日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/03/02,"9,945,770","560,589,693",57.80,58.40,55.50,56.10,-0.80,"5,687"
110/03/03,"3,425,977","191,926,634",56.90,56.90,55.40,56.40,+0.30,"2,267"
110/03/04,"6,200,775","352,042,295",56.40,57.90,56.00,56.50,+0.10,"3,744"
110/03/05,"11,028,334","648,342,632",56.50,60.30,56.30,58.90,+2.40,"6,809"
110/03/08,"7,756,243","467,917,296",61.40,61.80,59.10,60.60,+1.70,"4,955"
110/03/09,"6,480,213","397,607,572",61.00,62.00,60.50,61.80,+1.20,"4,085"
110/03/10,"4,750,594","292,639,570",61.60,62.40,60.80,61.90,+0.10,"2,552"
110/03/11,"3,903,897","240,923,909",62.10,62.80,61.10,61.50,-0.40,"2,332"
110/03/12,"3,206,596","195,667,803",61.80,62.40,60.50,61.00,-0.50,"2,075"
110/03/15,"2,010,802","121,842,210",60.90,61.00,60.30,60.90,-0.10,"1,377"
110/03/16,"2,387,522","146,912,929",61.20,61.80,61.00,61.70,+0.80,"1,575"
110/03/17,"2,323,438","143,803,169",62.00,62.10,61.60,62.10,+0.40,"1,375"
110/03/18,"3,011,501","188,166,882",63.00,63.00,62.20,62.80,+0.70,"1,548"
110/03/19,"3,208,138","201,996,866",62.20,63.50,62.00,63.50,+0.70,"1,781"
110/03/22,"4,341,039","277,697,272",63.90,64.50,63.10,64.30,+0.80,"1,714"
110/03/23,"6,466,620","421,681,850",65.40,65.90,64.70,65.70,+1.40,"2,465"
110/03/24,"4,748,119","309,167,377",65.10,65.70,64.00,65.60,-0.10,"1,836"
110/03/25,"6,286,093","408,891,589",65.30,65.50,64.80,65.20,-0.40,"2,397"
110/03/26,"7,573,548","486,351,064",65.00,65.20,63.10,63.60,-1.60,"2,335"
110/03/29,"4,482,816","284,669,793",63.10,64.30,62.80,64.10,+0.50,"2,222"
110/03/30,"7,309,353","479,564,598",64.60,66.80,64.10,66.80,+2.70,"3,329"
110/03/31,"17,194,198","1,022,532,518",59.30,60.70,58.60,58.60,X0.00,"6,092"
