日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/10/03,"772,206","32,038,033",41.50,41.95,41.15,41.45,-0.80,750
111/10/04,"602,186","25,246,116",42.20,42.20,41.70,42.10,+0.65,398
111/10/05,"919,627","39,371,069",42.50,43.15,42.45,42.55,+0.45,647
111/10/06,"396,144","16,915,648",42.55,42.85,42.45,42.80,+0.25,346
111/10/07,"725,650","31,260,688",42.85,43.35,42.85,43.00,+0.20,568
111/10/11,"1,285,778","53,163,593",41.55,42.00,41.05,41.25,-1.75,"1,106"
111/10/12,"1,176,696","48,347,041",41.25,41.45,40.40,41.15,-0.10,618
111/10/13,"1,073,241","43,310,499",41.10,41.30,40.00,40.20,-0.95,913
111/10/14,"852,025","35,207,498",40.80,41.65,40.75,41.25,+1.05,659
111/10/17,"809,850","32,747,605",40.70,41.05,39.95,41.05,-0.20,634
111/10/18,"887,742","36,583,020",41.20,41.55,40.90,41.35,+0.30,635
111/10/19,"581,537","23,870,437",41.35,41.45,40.75,40.75,-0.60,513
111/10/20,"4,027,714","160,729,927",40.65,40.85,39.30,40.35,-0.40,"1,884"
111/10/21,"800,709","32,000,568",40.30,40.30,39.75,39.95,-0.40,672
111/10/24,"1,039,245","41,490,205",40.20,40.35,39.65,39.90,-0.05,687
111/10/25,"1,104,895","43,361,618",40.15,40.20,38.85,38.95,-0.95,"1,081"
111/10/26,"1,703,013","65,824,119",39.10,39.10,38.40,38.65,-0.30,"1,219"
111/10/27,"1,020,605","39,614,435",38.70,39.25,38.55,38.75,+0.10,769
111/10/28,"1,058,972","40,568,368",38.75,38.75,38.15,38.35,-0.40,926
111/10/31,"1,525,063","59,395,602",38.50,39.40,38.45,38.95,+0.60,"1,037"
