日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/04/01,"8,397,053","5,172,953,470",597.00,628.00,594.00,622.00,+31.00,"13,421"
113/04/02,"2,935,020","1,808,327,050",619.00,622.00,612.00,616.00,-6.00,"6,496"
113/04/03,"2,691,618","1,661,238,735",614.00,625.00,613.00,614.00,-2.00,"4,470"
113/04/08,"3,151,737","1,957,264,172",630.00,631.00,615.00,617.00,+3.00,"6,605"
113/04/09,"2,409,146","1,488,139,135",620.00,625.00,614.00,615.00,-2.00,"3,900"
113/04/10,"2,241,708","1,393,729,540",616.00,627.00,615.00,621.00,+6.00,"3,332"
113/04/11,"2,949,741","1,805,596,310",618.00,618.00,608.00,609.00,-12.00,"5,316"
113/04/12,"2,978,385","1,842,437,105",612.00,623.00,610.00,618.00,+9.00,"3,373"
113/04/15,"3,378,117","2,043,468,643",614.00,614.00,601.00,602.00,-16.00,"5,020"
113/04/16,"3,386,279","1,985,049,682",594.00,597.00,579.00,585.00,-17.00,"5,950"
113/04/17,"1,772,808","1,048,900,365",594.00,595.00,589.00,593.00,+8.00,"2,465"
113/04/18,"2,157,532","1,272,991,096",589.00,593.00,586.00,593.00, 0.00,"2,780"
113/04/19,"3,862,601","2,277,892,898",590.00,601.00,578.00,588.00,-5.00,"5,187"
113/04/22,"5,070,436","3,054,800,853",593.00,611.00,593.00,599.00,+11.00,"6,070"
113/04/23,"2,700,702","1,636,430,012",608.00,614.00,599.00,607.00,+8.00,"4,149"
113/04/24,"3,571,990","2,211,127,643",613.00,625.00,612.00,624.00,+17.00,"6,094"
113/04/25,"1,907,546","1,176,103,469",620.00,623.00,613.00,615.00,-9.00,"3,149"
113/04/26,"1,717,493","1,058,688,975",618.00,620.00,612.00,615.00, 0.00,"3,058"
113/04/29,"4,511,070","2,835,177,630",619.00,631.00,619.00,631.00,+16.00,"6,617"
113/04/30,"2,226,534","1,402,727,907",630.00,638.00,625.00,625.00,-6.00,"3,803"
