日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/01/02,"1,746,133","943,183,892",538.00,545.00,536.00,538.00,-3.00,"2,642"
114/01/03,"4,991,866","2,734,830,206",543.00,553.00,541.00,547.00,+9.00,"5,892"
114/01/06,"5,468,546","3,062,107,035",552.00,569.00,547.00,569.00,+22.00,"8,251"
114/01/07,"4,269,240","2,422,214,366",573.00,574.00,563.00,563.00,-6.00,"5,548"
114/01/08,"4,475,900","2,536,522,791",562.00,576.00,561.00,564.00,+1.00,"5,943"
114/01/09,"3,357,754","1,849,408,871",561.00,561.00,542.00,542.00,-22.00,"6,747"
114/01/10,"1,843,663","993,733,546",542.00,547.00,534.00,536.00,-6.00,"3,494"
114/01/13,"2,902,536","1,507,850,203",532.00,532.00,514.00,516.00,-20.00,"6,159"
114/01/14,"1,064,861","555,170,171",514.00,526.00,514.00,524.00,+8.00,"2,062"
114/01/15,"1,710,396","899,100,717",527.00,531.00,520.00,523.00,-1.00,"2,232"
114/01/16,"2,207,035","1,164,680,492",530.00,533.00,524.00,525.00,+2.00,"2,807"
114/01/17,"1,293,223","675,354,967",530.00,530.00,519.00,521.00,-4.00,"2,550"
114/01/20,"654,115","342,985,067",522.00,527.00,519.00,527.00,+6.00,"1,510"
114/01/21,"1,087,069","576,458,789",526.00,533.00,525.00,529.00,+2.00,"1,784"
114/01/22,"1,417,301","756,277,895",531.00,537.00,528.00,537.00,+8.00,"2,330"
