日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/02/07,"796,551","171,544,966",217.00,217.50,212.50,217.00,+6.00,721
111/02/08,"754,578","166,256,063",217.50,222.00,216.50,220.50,+3.50,698
111/02/09,"2,648,039","597,882,297",221.00,228.50,219.00,227.50,+7.00,"1,902"
111/02/10,"2,313,072","522,683,844",226.00,228.50,222.00,226.50,-1.00,"1,311"
111/02/11,"4,072,498","925,301,967",223.00,231.00,221.50,222.50,-4.00,"2,418"
111/02/14,"1,803,848","389,838,980",220.00,220.50,212.50,213.50,-9.00,"2,084"
111/02/15,"1,476,863","317,841,851",215.00,218.00,211.50,211.50,-2.00,"1,101"
111/02/16,"731,820","158,097,335",215.50,218.00,214.00,216.50,+5.00,763
111/02/17,"1,213,273","259,052,937",216.00,217.00,212.00,212.50,-4.00,"1,462"
111/02/18,"1,627,198","346,022,974",210.50,215.00,210.00,212.00,-0.50,"1,103"
111/02/21,"1,211,449","256,977,267",212.00,214.50,210.50,210.50,-1.50,"1,739"
111/02/22,"2,403,549","486,795,770",210.50,210.50,197.50,202.00,-8.50,"2,328"
111/02/23,"1,146,797","233,282,866",204.00,205.50,201.00,202.50,+0.50,925
111/02/24,"1,744,079","343,843,754",201.00,201.50,194.00,196.50,-6.00,"1,680"
111/02/25,"2,111,555","427,687,603",200.00,204.50,199.00,202.00,+5.50,"1,357"
