日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/03/01,"1,947,621","582,883,288",299.00,302.50,296.00,301.00,+2.00,"4,136"
113/03/04,"2,045,333","617,823,139",304.00,304.50,300.00,301.00, 0.00,"4,065"
113/03/05,"3,664,184","1,131,973,031",304.00,313.50,303.00,307.00,+6.00,"6,534"
113/03/06,"1,738,115","532,743,052",305.50,310.50,305.00,305.00,-2.00,"8,322"
113/03/07,"3,823,666","1,136,848,066",303.00,303.00,293.00,297.50,-7.50,"15,239"
113/03/08,"2,215,209","656,084,472",303.00,304.50,290.50,290.50,-7.00,"6,027"
113/03/11,"1,071,600","311,927,834",290.50,293.50,289.00,290.00,-0.50,"3,514"
113/03/12,"1,319,087","393,451,506",294.00,301.00,293.00,297.50,+7.50,"3,027"
113/03/13,"2,139,072","643,681,251",301.50,305.00,297.50,299.00,+1.50,"4,669"
113/03/14,"4,062,673","1,179,335,242",302.00,303.50,284.00,284.50,-14.50,"12,018"
113/03/15,"3,053,770","897,682,084",284.50,297.50,284.00,294.00,+9.50,"3,322"
113/03/18,"3,901,302","1,131,853,166",299.00,302.00,286.50,291.50,-2.50,"11,131"
113/03/19,"10,023,035","3,079,190,819",294.00,318.50,293.00,313.50,+22.00,"9,834"
113/03/20,"16,323,630","5,342,658,434",317.00,338.50,316.00,331.50,+18.00,"16,984"
113/03/21,"8,498,351","2,818,792,177",337.00,337.50,324.50,334.50,+3.00,"10,130"
113/03/22,"4,168,826","1,372,316,779",335.00,335.50,324.00,329.00,-5.50,"5,094"
113/03/25,"8,330,998","2,829,158,572",331.00,349.00,331.00,337.00,+8.00,"8,366"
113/03/26,"5,662,734","1,878,621,461",337.00,345.00,321.50,328.00,-9.00,"5,961"
113/03/27,"4,375,247","1,458,947,597",330.00,339.50,324.50,339.00,+11.00,"8,575"
113/03/28,"9,370,563","3,269,072,742",342.00,360.00,338.50,349.00,+10.00,"9,408"
113/03/29,"12,455,661","4,489,346,881",353.50,376.00,338.00,375.00,+26.00,"12,262"
