日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/08/02,"208,486","46,804,540",224.00,227.00,221.50,227.00,+3.00,191
110/08/03,"321,972","72,527,289",226.50,227.50,223.00,227.00, 0.00,295
110/08/04,"377,785","85,645,862",229.00,229.50,224.50,226.50,-0.50,358
110/08/05,"259,942","58,378,438",224.00,226.00,223.50,225.00,-1.50,233
110/08/06,"205,278","45,754,065",225.00,225.00,222.00,222.50,-2.50,205
110/08/09,"227,084","50,076,773",222.50,222.50,218.50,219.00,-3.50,215
110/08/10,"215,726","46,583,151",219.00,219.00,214.50,215.00,-4.00,255
110/08/11,"557,658","116,792,351",213.00,213.00,206.00,209.50,-5.50,554
110/08/12,"491,091","105,153,015",213.00,217.50,211.50,212.50,+3.00,455
110/08/13,"385,269","80,170,814",213.50,214.00,206.00,207.00,-5.50,421
110/08/16,"698,206","140,210,025",207.50,208.00,197.00,200.50,-6.50,672
110/08/17,"202,150","40,591,391",203.00,203.50,198.00,199.00,-1.50,200
110/08/18,"301,735","60,303,511",198.50,203.00,196.50,203.00,+4.00,299
110/08/19,"241,633","47,992,327",204.00,204.00,196.00,197.00,-6.00,279
110/08/20,"176,765","34,665,378",199.00,199.00,194.00,196.00,-1.00,204
110/08/23,"206,620","41,230,808",198.00,201.50,197.50,200.00,+4.00,190
110/08/24,"144,866","28,957,075",201.00,201.00,198.50,199.00,-1.00,150
110/08/25,"238,966","48,430,950",200.00,204.00,200.00,203.00,+4.00,212
110/08/26,"237,668","47,799,438",205.50,205.50,199.50,199.50,-3.50,237
110/08/27,"218,157","43,320,242",199.00,200.00,198.00,198.50,-1.00,261
110/08/30,"277,108","54,592,540",199.00,199.00,196.00,196.50,-2.00,318
110/08/31,"182,136","35,668,802",196.50,198.00,195.00,195.50,-1.00,224
