日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/03/01,"5,461,996","454,360,014",83.30,84.60,82.00,84.30,-0.10,"4,119"
112/03/02,"2,075,271","175,801,835",84.60,85.20,84.40,84.50,+0.20,"1,623"
112/03/03,"2,156,394","183,608,285",84.70,85.50,84.70,85.00,+0.50,"1,641"
112/03/06,"5,608,461","488,092,269",85.60,87.70,85.60,87.30,+2.30,"4,066"
112/03/07,"10,824,795","963,880,109",87.40,90.30,87.30,89.40,+2.10,"7,534"
112/03/08,"8,028,223","717,416,390",89.30,90.50,88.70,88.70,-0.70,"5,631"
112/03/09,"7,204,273","645,230,370",90.30,90.90,88.40,88.40,-0.30,"5,206"
112/03/10,"5,145,907","449,167,765",88.00,88.60,86.40,86.50,-1.90,"4,291"
112/03/13,"5,056,106","439,827,284",86.70,88.30,85.10,88.20,+1.70,"3,574"
112/03/14,"3,049,201","267,524,804",87.30,88.60,87.00,87.80,-0.40,"2,043"
112/03/15,"4,134,296","366,927,514",88.50,89.10,88.30,88.50,+0.70,"3,009"
112/03/16,"4,872,774","423,581,725",88.00,88.60,85.40,86.00,-2.50,"4,839"
112/03/17,"2,335,660","202,607,910",86.60,87.10,86.30,86.60,+0.60,"1,619"
112/03/20,"1,374,527","119,469,354",87.00,87.40,86.20,87.10,+0.50,"1,124"
112/03/21,"1,858,196","163,326,419",87.50,88.20,87.50,88.00,+0.90,"1,716"
112/03/22,"2,431,226","215,127,816",88.50,88.70,88.20,88.50,+0.50,"1,547"
112/03/23,"3,228,285","287,508,363",88.00,89.60,87.80,89.60,+1.10,"2,208"
112/03/24,"3,701,945","332,893,852",90.10,90.50,89.50,89.60, 0.00,"2,691"
112/03/27,"10,977,485","1,006,030,192",90.00,92.80,89.70,92.80,+3.20,"8,884"
112/03/28,"13,668,080","1,264,107,815",93.00,94.90,90.80,91.70,-1.10,"12,860"
112/03/29,"9,118,999","852,840,173",92.00,94.60,91.80,94.40,+2.70,"7,348"
112/03/30,"37,412,490","3,767,949,080",95.60,103.50,95.60,103.50,+9.10,"22,277"
112/03/31,"23,426,435","2,418,298,080",103.50,104.50,100.00,103.50, 0.00,"19,792"
