日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"2,370,966","176,918,781",75.80,75.80,74.30,75.00,-0.80,"1,791"
110/02/02,"1,977,110","149,009,728",75.30,76.60,74.90,75.20,+0.20,"1,474"
110/02/03,"1,153,256","86,941,856",75.80,76.00,75.00,75.30,+0.10,849
110/02/04,"1,338,572","101,928,168",75.60,76.70,75.40,76.30,+1.00,954
110/02/05,"1,326,519","100,735,577",77.00,77.10,75.60,75.70,-0.60,"1,101"
110/02/17,"2,789,414","214,893,620",77.20,77.50,76.40,77.40,+1.70,"1,746"
110/02/18,"3,369,914","263,092,893",77.70,78.90,76.90,78.90,+1.50,"2,030"
110/02/19,"2,952,631","233,264,706",79.00,79.60,78.40,79.00,+0.10,"2,021"
110/02/22,"2,359,512","186,321,199",79.50,79.90,78.10,78.60,-0.40,"1,733"
110/02/23,"2,107,457","165,497,575",78.20,79.20,77.90,78.10,-0.50,"1,547"
110/02/24,"5,487,155","435,127,195",78.90,80.40,78.10,78.50,+0.40,"3,632"
110/02/25,"2,500,177","196,380,362",79.80,79.80,78.00,78.20,-0.30,"1,801"
110/02/26,"4,081,847","311,871,846",77.10,77.20,75.80,76.30,-1.90,"3,079"
