日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/01/03,"1,489,417","117,595,049",78.60,79.50,78.00,78.90,+0.50,"1,272"
112/01/04,"3,042,817","245,090,805",79.50,81.40,79.30,80.40,+1.50,"2,444"
112/01/05,"2,601,978","208,499,159",81.20,81.40,79.30,79.60,-0.80,"1,929"
112/01/06,"2,813,528","226,976,343",80.10,81.00,80.00,81.00,+1.40,"1,464"
112/01/09,"4,534,146","370,896,835",82.60,82.70,81.00,81.20,+0.20,"2,674"
112/01/10,"2,338,919","190,280,469",81.90,82.40,80.50,80.90,-0.30,"1,761"
112/01/11,"2,068,081","169,086,164",81.30,82.20,81.00,81.80,+0.90,"1,555"
112/01/12,"1,788,732","146,867,345",82.20,82.40,81.80,82.00,+0.20,"1,656"
112/01/13,"1,525,129","124,642,580",82.60,82.70,81.20,81.20,-0.80,"1,115"
112/01/16,"1,095,593","89,351,687",81.10,81.90,81.10,81.90,+0.70,744
112/01/17,"953,044","77,924,602",81.60,82.10,81.40,81.60,-0.30,770
112/01/30,"3,533,446","291,004,248",83.20,83.50,82.00,82.20,+0.60,"2,080"
112/01/31,"4,732,101","386,839,857",82.20,82.60,81.20,81.60,-0.60,"2,853"
