日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/06/01,"1,243,366","80,015,323",64.40,65.00,64.00,64.30,-0.50,"1,011"
111/06/02,"1,129,314","72,721,439",64.20,64.80,64.00,64.60,+0.30,908
111/06/06,"1,461,943","95,073,289",65.00,65.40,64.20,65.30,+0.70,"1,077"
111/06/07,"1,409,146","91,087,986",65.20,65.20,64.20,64.60,-0.70,"1,058"
111/06/08,"1,419,857","92,357,222",65.00,65.50,64.60,65.10,+0.50,973
111/06/09,"2,874,697","191,036,576",66.30,67.00,65.80,66.90,+1.80,"2,104"
111/06/10,"1,771,259","118,690,789",66.20,67.50,66.10,66.90, 0.00,"1,412"
111/06/13,"1,300,033","85,591,638",65.80,66.20,65.60,65.60,-1.30,"1,077"
111/06/14,"2,146,754","143,165,234",65.60,67.40,65.60,67.30,+1.70,"1,665"
111/06/15,"4,140,645","283,206,986",67.80,68.90,67.70,68.50,+1.20,"3,265"
111/06/16,"4,669,107","323,940,588",69.60,70.50,67.80,67.80,-0.70,"3,702"
111/06/17,"2,158,699","145,821,735",67.80,68.30,66.50,67.60,-0.20,"1,572"
111/06/20,"1,371,603","91,909,138",68.00,68.30,66.10,66.10,-1.50,"1,144"
111/06/21,"1,557,266","105,390,548",66.70,68.50,66.50,68.50,+2.40,"1,228"
111/06/22,"2,659,005","182,508,627",67.50,69.40,67.50,68.40,-0.10,"2,015"
111/06/23,"2,267,216","156,324,627",68.80,69.40,68.30,69.20,+0.80,"1,705"
111/06/24,"5,571,891","393,989,810",71.00,71.80,69.40,69.90,+0.70,"4,842"
111/06/27,"2,485,188","174,312,795",70.50,71.10,69.30,70.30,+0.40,"1,876"
111/06/28,"2,276,973","160,870,856",70.00,71.20,69.90,70.60,+0.30,"1,437"
111/06/29,"1,254,199","88,256,414",70.70,71.30,69.70,70.40,-0.20,"1,021"
111/06/30,"1,967,280","136,194,430",70.40,70.60,68.60,69.20,-1.20,"1,954"
