日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/01/02,"5,503,893","859,022,090",155.50,158.00,154.00,157.50,+1.50,"3,633"
113/01/03,"4,689,276","728,565,819",156.00,157.50,154.00,155.00,-2.50,"3,699"
113/01/04,"4,758,075","727,826,108",154.50,156.00,151.50,152.50,-2.50,"4,013"
113/01/05,"2,459,802","378,335,352",153.50,155.50,152.50,152.50, 0.00,"2,185"
113/01/08,"3,352,569","510,361,118",153.00,154.00,151.00,151.50,-1.00,"2,799"
113/01/09,"5,083,445","771,792,209",153.50,156.00,150.00,151.00,-0.50,"4,085"
113/01/10,"3,851,899","575,316,000",150.50,152.00,147.50,149.50,-1.50,"3,489"
113/01/11,"3,034,379","456,239,397",149.50,151.50,149.50,150.00,+0.50,"2,304"
113/01/12,"2,946,783","439,999,135",150.00,151.00,148.00,148.50,-1.50,"2,403"
113/01/15,"3,250,193","494,263,351",149.50,153.50,149.00,152.50,+4.00,"2,546"
113/01/16,"7,602,171","1,181,532,994",152.00,157.50,151.50,156.50,+4.00,"6,059"
113/01/17,"6,029,088","927,545,755",155.50,157.00,151.50,151.50,-5.00,"4,215"
113/01/18,"4,505,843","673,869,655",151.00,152.00,147.50,150.00,-1.50,"3,538"
113/01/19,"22,887,506","3,305,446,070",148.50,149.00,142.00,143.00,-7.00,"16,609"
113/01/22,"11,040,535","1,593,853,609",143.50,148.00,142.50,143.50,+0.50,"7,519"
113/01/23,"9,010,306","1,331,402,604",145.50,149.50,145.00,148.50,+5.00,"6,588"
113/01/24,"3,405,940","502,511,812",149.00,149.50,146.50,146.50,-2.00,"4,066"
113/01/25,"3,386,753","493,963,628",147.50,147.50,145.00,145.50,-1.00,"2,653"
113/01/26,"2,760,269","398,726,143",145.50,146.00,143.00,144.50,-1.00,"2,218"
113/01/29,"1,925,593","281,075,026",145.00,147.00,144.50,146.00,+1.50,"1,698"
113/01/30,"3,344,807","484,055,459",146.00,146.50,144.00,144.00,-2.00,"2,739"
113/01/31,"3,286,021","470,868,943",143.50,145.00,142.50,143.00,-1.00,"2,776"
