日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/04/01,"4,098,964","574,186,289",141.50,142.50,138.50,140.00,+0.50,"3,723"
114/04/02,"3,043,539","423,224,487",141.00,141.50,137.50,138.50,-1.50,"2,946"
114/04/07,"373,393","46,674,125",125.00,125.00,125.00,125.00,-13.50,521
114/04/08,"1,944,910","218,802,547",112.50,112.50,112.50,112.50,-12.50,"1,843"
114/04/09,"4,006,893","409,801,903",101.50,107.00,101.50,101.50,-11.00,"3,433"
114/04/10,"879,736","98,090,531",111.50,111.50,111.50,111.50,+10.00,505
114/04/11,"10,196,919","1,165,295,803",109.00,119.00,104.50,119.00,+7.50,"6,666"
114/04/14,"9,221,105","1,116,409,573",124.00,127.50,118.00,118.50,-0.50,"5,700"
114/04/15,"5,448,003","684,336,933",121.50,130.00,121.00,130.00,+11.50,"3,453"
114/04/16,"7,177,253","888,448,337",126.00,127.00,121.00,121.50,-8.50,"7,941"
114/04/17,"5,701,204","680,877,135",121.00,121.50,117.50,119.00,-2.50,"3,705"
114/04/18,"3,351,347","400,913,121",120.50,122.00,118.00,118.50,-0.50,"2,490"
114/04/21,"3,527,171","416,163,764",118.50,120.50,116.00,116.00,-2.50,"2,345"
114/04/22,"3,905,175","456,214,032",115.50,119.50,113.50,116.50,+0.50,"2,534"
114/04/23,"4,074,705","488,907,388",119.50,122.50,118.50,118.50,+2.00,"2,859"
114/04/24,"4,469,867","540,998,505",120.00,122.50,119.50,120.50,+2.00,"3,037"
114/04/25,"2,619,050","319,381,933",123.50,124.50,120.50,121.50,+1.00,"1,933"
114/04/28,"2,545,273","314,897,486",123.00,125.00,122.50,124.00,+2.50,"2,009"
114/04/29,"2,948,265","372,262,702",123.50,128.00,123.00,127.00,+3.00,"2,242"
114/04/30,"2,770,544","349,878,977",127.00,128.00,125.00,126.00,-1.00,"2,496"
