日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"1,170,090","83,477,767",72.50,72.50,70.80,71.40,-1.00,"1,068"
110/09/02,"833,862","58,976,385",71.40,71.40,70.30,70.30,-1.10,699
110/09/03,"622,456","44,125,635",70.60,71.60,70.50,70.70,+0.40,512
110/09/06,"1,025,752","72,617,388",71.10,71.30,70.50,70.70, 0.00,690
110/09/07,"1,367,315","95,802,909",70.50,70.70,69.70,70.50,-0.20,887
110/09/08,"1,030,355","71,776,034",70.10,70.50,69.30,69.30,-1.20,785
110/09/09,"1,001,657","69,118,481",68.50,69.40,68.20,69.10,-0.20,686
110/09/10,"637,335","44,587,630",69.30,70.40,69.30,69.70,+0.60,484
110/09/13,"348,003","24,283,648",70.00,70.10,69.50,69.90,+0.20,266
110/09/14,"794,057","55,920,723",70.10,70.90,69.70,70.60,+0.70,605
110/09/15,"565,050","39,691,184",70.80,70.80,70.00,70.10,-0.50,648
110/09/16,"1,139,942","80,781,717",70.80,71.60,70.50,70.50,+0.40,918
110/09/17,"2,278,841","163,800,378",70.50,72.50,70.40,72.50,+2.00,"1,817"
110/09/22,"7,860,232","582,298,894",71.60,75.00,71.10,74.90,+2.40,"5,795"
110/09/23,"6,030,501","447,485,768",75.00,75.20,73.70,74.20,-0.70,"4,096"
110/09/24,"3,918,021","292,049,499",75.50,75.70,74.00,74.40,+0.20,"2,838"
110/09/27,"7,021,574","530,905,885",75.60,77.30,74.20,74.30,-0.10,"4,822"
110/09/28,"4,355,805","318,790,874",74.00,74.70,72.30,72.90,-1.40,"2,911"
110/09/29,"2,476,401","178,165,434",71.60,72.50,71.50,72.10,-0.80,"1,717"
110/09/30,"1,888,143","137,103,409",72.30,73.20,71.50,73.10,+1.00,"1,295"
