日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/04/01,"1,798,334","668,505,459",371.00,373.50,369.00,373.50, 0.00,"2,113"
111/04/06,"3,505,203","1,288,693,560",368.50,371.00,366.00,367.50,-6.00,"4,699"
111/04/07,"3,952,558","1,433,810,590",365.00,366.00,360.50,360.50,-7.00,"5,377"
111/04/08,"2,005,550","727,480,214",361.50,364.50,361.00,364.50,+4.00,"3,121"
111/04/11,"4,673,528","1,675,170,522",364.50,365.50,356.50,356.50,-8.00,"6,915"
111/04/12,"5,366,220","1,877,932,961",352.50,353.00,348.50,349.00,-7.50,"8,348"
111/04/13,"3,198,755","1,132,218,367",350.00,356.50,349.50,354.50,+5.50,"4,263"
111/04/14,"1,669,554","598,334,367",359.50,360.00,355.00,357.00,+2.50,"2,406"
111/04/15,"1,260,888","448,390,561",356.00,357.00,354.00,356.50,-0.50,"2,669"
111/04/18,"1,599,012","568,219,638",354.50,358.00,352.00,355.00,-1.50,"2,802"
111/04/19,"1,843,035","660,468,935",355.00,360.00,355.00,357.00,+2.00,"2,253"
111/04/20,"1,973,235","709,924,760",359.00,361.50,358.00,359.50,+2.50,"2,626"
111/04/21,"1,972,311","709,530,258",362.00,362.50,358.50,358.50,-1.00,"2,746"
111/04/22,"1,907,628","688,182,874",358.50,364.00,357.00,363.00,+4.50,"2,722"
111/04/25,"2,314,902","825,744,620",357.50,358.50,355.50,356.00,-7.00,"3,504"
111/04/26,"1,532,830","550,912,853",357.00,362.00,357.00,358.00,+2.00,"2,482"
111/04/27,"1,830,938","648,894,396",353.50,356.00,353.00,355.00,-3.00,"3,343"
111/04/28,"2,045,957","726,768,588",355.50,357.00,353.50,356.50,+1.50,"2,823"
111/04/29,"1,823,180","651,948,489",357.00,359.00,357.00,357.00,+0.50,"2,263"
