日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/02/01,"1,772,185","789,068,320",447.00,448.00,442.00,447.00,+1.50,"2,041"
113/02/02,"3,390,674","1,537,839,163",451.00,458.00,450.00,455.00,+8.00,"3,388"
113/02/05,"2,823,235","1,275,735,945",450.50,455.00,448.50,452.00,-3.00,"3,115"
113/02/15,"5,895,947","2,729,606,558",464.00,467.00,457.00,464.00,+12.00,"6,365"
113/02/16,"7,291,033","3,505,703,156",462.50,488.00,462.00,479.50,+15.50,"8,270"
113/02/19,"3,367,519","1,595,853,540",482.50,482.50,467.50,477.50,-2.00,"6,358"
113/02/20,"2,503,534","1,183,777,617",475.50,479.00,470.00,473.00,-4.50,"3,200"
113/02/21,"3,447,211","1,634,157,352",476.00,487.00,466.00,469.00,-4.00,"4,015"
113/02/22,"3,317,620","1,552,667,015",473.00,477.00,462.50,469.00, 0.00,"3,452"
113/02/23,"3,616,173","1,729,746,294",473.00,482.50,473.00,474.00,+5.00,"4,307"
113/02/26,"2,568,802","1,205,279,763",472.00,473.50,464.50,470.50,-3.50,"4,449"
113/02/27,"7,832,359","3,578,121,818",461.50,462.00,452.00,454.50,-16.00,"8,368"
113/02/29,"6,920,805","3,146,511,936",450.00,462.50,448.00,455.00,+0.50,"4,891"
