日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/04/01,"3,738,251","2,283,276,784",613.00,616.00,604.00,613.00,+4.00,"5,081"
114/04/02,"3,725,302","2,260,593,655",608.00,611.00,604.00,604.00,-9.00,"5,999"
114/04/07,"815,639","443,707,616",544.00,544.00,544.00,544.00,-60.00,"2,971"
114/04/08,"4,144,232","2,030,690,661",490.00,490.00,490.00,490.00,-54.00,"7,506"
114/04/09,"12,938,639","5,871,251,075",451.00,476.00,441.00,441.00,-49.00,"16,741"
114/04/10,"2,880,247","1,396,919,795",485.00,485.00,485.00,485.00,+44.00,"1,859"
114/04/11,"10,185,692","5,049,455,104",473.00,512.00,467.50,512.00,+27.00,"20,457"
114/04/14,"7,590,534","4,129,770,685",526.00,555.00,526.00,542.00,+30.00,"9,403"
114/04/15,"5,384,662","3,015,759,063",541.00,572.00,535.00,563.00,+21.00,"6,487"
114/04/16,"4,461,233","2,486,581,442",557.00,566.00,551.00,553.00,-10.00,"5,557"
114/04/17,"4,370,989","2,371,009,562",546.00,549.00,537.00,543.00,-10.00,"5,196"
114/04/18,"3,422,731","1,870,569,843",546.00,551.00,542.00,543.00, 0.00,"3,033"
114/04/21,"2,873,006","1,538,953,274",539.00,544.00,531.00,531.00,-12.00,"3,742"
114/04/22,"4,975,460","2,573,666,617",521.00,528.00,509.00,512.00,-19.00,"9,700"
114/04/23,"3,789,259","2,041,785,811",527.00,544.00,527.00,543.00,+31.00,"4,173"
114/04/24,"5,663,251","3,060,335,709",534.00,546.00,528.00,544.00,+1.00,"3,486"
114/04/25,"7,551,952","4,381,769,414",555.00,597.00,555.00,591.00,+47.00,"10,550"
114/04/28,"3,437,108","2,011,027,725",586.00,590.00,581.00,583.00,-8.00,"4,480"
114/04/29,"2,285,088","1,335,089,421",583.00,587.00,580.00,586.00,+3.00,"2,724"
114/04/30,"2,198,975","1,277,100,757",584.00,587.00,576.00,580.00,-6.00,"2,798"
