日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/01/03,"153,452","10,082,857",66.00,66.00,65.40,66.00, 0.00,132
112/01/04,"76,238","5,050,397",66.00,66.40,65.90,66.20,+0.20,77
112/01/05,"213,450","14,209,848",66.40,66.80,66.30,66.70,+0.50,186
112/01/06,"131,589","8,760,819",66.70,66.70,66.30,66.70, 0.00,121
112/01/09,"397,044","26,690,818",67.30,67.50,67.00,67.10,+0.40,334
112/01/10,"163,734","10,985,517",67.30,67.30,66.90,67.00,-0.10,142
112/01/11,"191,220","12,822,019",67.20,67.30,66.80,67.30,+0.30,163
112/01/12,"180,926","12,149,310",67.40,67.40,66.90,67.30, 0.00,195
112/01/13,"178,638","11,977,365",67.30,67.40,66.70,67.20,-0.10,155
112/01/16,"200,296","13,474,238",67.20,67.50,67.00,67.40,+0.20,198
112/01/17,"186,063","12,539,577",67.40,67.50,67.20,67.40, 0.00,202
112/01/30,"743,637","50,505,145",67.90,68.20,67.50,68.00,+0.60,640
112/01/31,"331,159","22,461,901",67.80,68.00,67.50,68.00, 0.00,395
