日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/06/01,"1,832,716","141,356,244",77.10,77.50,76.60,77.50,+0.50,"1,363"
112/06/02,"2,940,866","230,540,029",77.70,78.70,77.70,78.70,+1.20,"2,041"
112/06/05,"1,618,315","125,902,562",79.00,79.00,77.20,77.70,-1.00,"2,438"
112/06/06,"1,052,633","80,595,174",77.70,77.70,76.10,76.40,-1.30,941
112/06/07,"702,864","53,991,357",76.50,77.20,76.40,77.00,+0.60,594
112/06/08,"500,899","38,294,982",76.80,76.90,76.20,76.50,-0.50,492
112/06/09,"898,680","68,339,641",77.00,77.30,75.60,76.10,-0.40,787
112/06/12,"574,864","43,968,027",76.10,76.90,76.10,76.30,+0.20,468
112/06/13,"1,951,809","151,669,838",76.80,78.30,76.80,78.10,+1.80,"1,523"
112/06/14,"1,544,382","121,247,221",78.10,78.90,77.70,78.80,+0.70,"1,344"
112/06/15,"1,628,687","128,417,028",78.80,79.10,78.00,79.00,+0.20,"1,293"
112/06/16,"1,395,777","110,049,309",79.10,79.50,78.00,78.80,-0.20,"1,072"
112/06/19,"923,993","72,223,474",78.80,78.80,77.90,78.10,-0.70,"1,145"
112/06/20,"575,715","44,696,583",78.10,78.50,77.20,77.70,-0.40,665
112/06/21,"634,556","49,490,430",78.10,78.40,77.70,78.00,+0.30,645
112/06/26,"612,980","47,399,404",78.00,78.00,77.00,77.30,-0.70,549
112/06/27,"624,270","48,143,698",77.80,77.80,76.80,77.10,-0.20,564
112/06/28,"416,881","32,149,886",77.10,77.30,77.00,77.20,+0.10,334
112/06/29,"505,092","39,197,086",77.80,78.00,77.30,77.80,+0.60,440
112/06/30,"1,121,284","87,667,190",78.00,78.40,77.80,78.40,+0.60,842
