日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"1,033,976","73,020,538",69.50,71.00,69.50,70.80,+1.40,685
110/09/02,"455,330","31,972,957",70.50,71.00,69.70,69.80,-1.00,390
110/09/03,"436,593","30,550,728",70.30,70.70,68.90,69.80, 0.00,340
110/09/06,"405,183","28,242,246",70.50,70.50,69.00,69.20,-0.60,331
110/09/07,"589,931","40,505,328",68.90,69.20,68.40,68.80,-0.40,443
110/09/08,"552,765","37,683,117",69.40,69.40,67.70,67.70,-1.10,451
110/09/09,"376,401","25,482,844",67.90,68.00,67.50,67.60,-0.10,329
110/09/10,"350,637","23,875,075",67.60,68.60,67.60,68.60,+1.00,271
110/09/13,"471,941","32,084,586",68.60,68.70,67.80,67.90,-0.70,413
110/09/14,"357,921","24,275,652",68.30,68.30,67.50,67.90, 0.00,323
110/09/15,"523,714","35,339,873",67.90,67.90,67.20,67.30,-0.60,445
110/09/16,"302,924","20,453,355",67.40,67.80,67.30,67.80,+0.50,261
110/09/17,"1,411,734","96,114,886",67.60,68.40,67.60,68.10,+0.30,370
110/09/22,"764,452","51,380,686",67.40,67.60,66.90,67.30,-0.80,537
110/09/23,"267,797","18,187,218",67.90,68.40,67.60,68.00,+0.70,198
110/09/24,"310,823","21,214,470",68.40,68.70,68.00,68.10,+0.10,224
110/09/27,"348,644","23,754,845",68.00,68.40,67.90,67.90,-0.20,240
110/09/28,"220,201","14,953,729",67.90,68.20,67.70,67.90, 0.00,213
110/09/29,"949,881","63,640,917",67.50,67.50,66.80,66.80,-1.10,754
110/09/30,"376,557","25,146,378",66.70,67.20,66.40,67.10,+0.30,342
