日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/03/02,"2,966,696","2,687,241,191",912.00,934.00,874.00,877.00,-8.00,"2,941"
110/03/03,"2,769,856","2,372,212,773",888.00,891.00,842.00,848.00,-29.00,"3,066"
110/03/04,"2,591,012","2,173,737,017",844.00,858.00,818.00,833.00,-15.00,"2,602"
110/03/05,"2,364,165","1,956,999,207",816.00,848.00,810.00,830.00,-3.00,"2,355"
110/03/08,"4,162,139","3,583,277,851",870.00,888.00,830.00,830.00, 0.00,"4,104"
110/03/09,"2,994,006","2,506,246,793",830.00,852.00,821.00,845.00,+15.00,"2,878"
110/03/10,"2,575,100","2,169,416,618",860.00,864.00,826.00,830.00,-15.00,"2,604"
110/03/11,"4,633,625","4,070,257,447",837.00,913.00,836.00,913.00,+83.00,"4,553"
110/03/12,"5,360,903","4,996,184,134",923.00,948.00,917.00,921.00,+8.00,"5,459"
110/03/15,"2,250,059","2,101,690,753",935.00,945.00,921.00,936.00,+15.00,"2,265"
110/03/16,"2,168,120","2,010,299,144",936.00,943.00,912.00,914.00,-22.00,"2,284"
110/03/17,"7,204,001","6,884,615,319",920.00,996.00,913.00,948.00,+34.00,"7,033"
110/03/18,"3,771,474","3,609,354,263",980.00,989.00,933.00,950.00,+2.00,"3,728"
110/03/19,"2,347,242","2,180,975,053",939.00,940.00,917.00,932.00,-18.00,"2,417"
110/03/22,"2,433,394","2,218,231,380",928.00,936.00,891.00,891.00,-41.00,"2,419"
110/03/23,"2,887,274","2,538,416,717",880.00,899.00,864.00,879.00,-12.00,"2,969"
110/03/24,"2,385,594","2,102,534,006",871.00,905.00,866.00,875.00,-4.00,"2,320"
110/03/25,"2,349,001","2,087,211,856",881.00,898.00,871.00,895.00,+20.00,"2,275"
110/03/26,"3,822,757","3,557,231,155",908.00,949.00,903.00,933.00,+38.00,"3,927"
110/03/29,"2,645,702","2,420,641,869",925.00,940.00,903.00,903.00,-30.00,"3,333"
110/03/30,"2,189,999","1,982,969,870",912.00,921.00,891.00,895.00,-8.00,"2,439"
110/03/31,"2,905,561","2,632,000,554",897.00,922.00,894.00,900.00,+5.00,"2,824"
