日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"4,224,018","3,427,617,475",825.00,843.00,783.00,836.00,+11.00,"3,742"
110/02/02,"4,896,930","4,148,860,814",844.00,873.00,818.00,826.00,-10.00,"4,618"
110/02/03,"3,316,890","2,723,958,036",844.00,850.00,803.00,818.00,-8.00,"3,283"
110/02/04,"3,058,940","2,436,753,878",811.00,817.00,785.00,785.00,-33.00,"3,006"
110/02/05,"2,454,204","1,959,808,712",780.00,809.00,780.00,806.00,+21.00,"2,368"
110/02/17,"3,259,836","2,858,307,462",870.00,886.00,852.00,886.00,+80.00,"2,965"
110/02/18,"7,965,798","7,625,537,339",935.00,974.00,907.00,974.00,+88.00,"6,883"
110/02/19,"5,689,165","5,359,661,609",984.00,"1,000.00",898.00,915.00,-59.00,"5,871"
110/02/22,"2,787,204","2,599,129,845",937.00,958.00,915.00,920.00,+5.00,"3,007"
110/02/23,"2,624,626","2,380,728,957",908.00,925.00,884.00,925.00,+5.00,"3,020"
110/02/24,"2,392,755","2,159,516,919",920.00,931.00,881.00,881.00,-44.00,"2,910"
110/02/25,"2,280,367","2,060,451,579",905.00,914.00,885.00,911.00,+30.00,"2,294"
110/02/26,"2,647,963","2,349,333,098",886.00,904.00,873.00,885.00,-26.00,"2,791"
