日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/11/01,"3,069,424","6,153,113,010","2,020.00","2,035.00","1,965.00","2,030.00",-10.00,"11,823"
113/11/04,"5,326,434","11,565,447,035","2,140.00","2,210.00","2,125.00","2,180.00",+150.00,"13,999"
113/11/05,"2,285,604","4,997,422,320","2,185.00","2,210.00","2,160.00","2,195.00",+15.00,"7,422"
113/11/06,"5,931,386","13,821,519,530","2,220.00","2,410.00","2,195.00","2,410.00",+215.00,"21,057"
113/11/07,"5,259,500","12,840,298,740","2,435.00","2,490.00","2,385.00","2,410.00", 0.00,"14,120"
113/11/08,"2,702,050","6,600,935,535","2,450.00","2,475.00","2,420.00","2,420.00",+10.00,"7,297"
113/11/11,"3,475,072","8,405,672,970","2,400.00","2,480.00","2,355.00","2,435.00",+15.00,"9,957"
113/11/12,"2,771,321","6,552,051,970","2,400.00","2,425.00","2,315.00","2,315.00",-120.00,"10,660"
113/11/13,"2,825,576","6,539,524,050","2,330.00","2,370.00","2,275.00","2,290.00",-25.00,"7,556"
113/11/14,"2,155,263","4,971,544,595","2,310.00","2,360.00","2,260.00","2,305.00",+15.00,"5,646"
113/11/15,"1,624,682","3,737,534,920","2,315.00","2,325.00","2,270.00","2,305.00", 0.00,"4,082"
113/11/18,"1,919,309","4,377,152,210","2,295.00","2,340.00","2,235.00","2,270.00",-35.00,"5,010"
113/11/19,"2,624,795","6,069,198,540","2,300.00","2,365.00","2,250.00","2,355.00",+85.00,"5,749"
113/11/20,"1,525,925","3,566,670,125","2,360.00","2,365.00","2,315.00","2,330.00",-25.00,"3,586"
113/11/21,"1,648,001","3,862,439,995","2,320.00","2,390.00","2,300.00","2,300.00",-30.00,"4,235"
113/11/22,"1,292,139","3,026,728,545","2,335.00","2,360.00","2,315.00","2,355.00",+55.00,"3,271"
113/11/25,"1,581,673","3,697,034,995","2,370.00","2,385.00","2,310.00","2,315.00",-40.00,"4,130"
113/11/26,"3,108,879","6,961,932,270","2,300.00","2,305.00","2,185.00","2,250.00",-65.00,"10,527"
113/11/27,"2,122,809","4,653,583,435","2,255.00","2,270.00","2,160.00","2,160.00",-90.00,"8,475"
113/11/28,"2,930,922","6,221,055,035","2,170.00","2,175.00","2,070.00","2,140.00",-20.00,"7,254"
113/11/29,"1,805,434","3,927,387,150","2,135.00","2,215.00","2,125.00","2,215.00",+75.00,"3,834"
