日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/04/06,"3,327,776","318,198,192",94.30,96.40,94.10,96.10,+0.80,"3,400"
112/04/07,"1,241,132","118,904,921",96.00,96.50,95.20,95.70,-0.40,"2,222"
112/04/10,"1,141,584","109,146,834",96.00,96.10,95.30,95.60,-0.10,"2,136"
112/04/11,"2,382,559","229,760,497",95.90,97.00,95.60,96.40,+0.80,"1,949"
112/04/12,"1,798,665","173,538,043",96.80,96.80,96.20,96.40, 0.00,"2,057"
112/04/13,"1,504,942","145,704,528",96.30,97.00,96.20,96.60,+0.20,"1,332"
112/04/14,"1,834,343","177,753,566",96.50,97.40,96.30,96.80,+0.20,"2,502"
112/04/17,"2,564,729","245,056,110",96.80,97.00,94.90,95.40,-1.40,"2,877"
112/04/18,"1,404,218","134,244,942",95.80,95.90,95.00,95.90,+0.50,867
112/04/19,"1,192,426","114,031,829",96.00,96.50,95.00,95.40,-0.50,"1,006"
112/04/20,"1,032,851","98,499,177",95.40,95.80,94.80,95.10,-0.30,"1,327"
112/04/21,"1,593,224","150,836,564",95.00,95.40,94.20,94.60,-0.50,"1,143"
112/04/24,"889,341","83,714,141",94.60,94.80,93.70,94.00,-0.60,819
112/04/25,"1,939,996","183,641,520",94.30,95.40,94.10,94.40,+0.40,"1,427"
112/04/26,"975,225","92,344,660",94.30,95.00,93.90,94.80,+0.40,"1,564"
112/04/27,"1,136,613","108,605,420",95.30,95.80,94.60,95.80,+1.00,957
112/04/28,"2,002,701","193,697,571",97.00,97.00,96.10,97.00,+1.20,"2,104"
